"TVK","GRIDREF"
"NBNSYS0000005651","SY89"
"NBNSYS0000005651","SY88"
"NBNSYS0000005651","SX87"
"NBNSYS0000005651","SX69"
"NBNSYS0000005651","SX68"
"NBNSYS0000005651","SX67"
"NBNSYS0000005651","SX66"
"NBNSYS0000005651","SX57"
"NBNSYS0000005651","SX56"
"NBNSYS0000005651","SX55"
"NBNSYS0000005651","SX27"
"NBNSYS0000005651","SX18"
"NBNSYS0000005651","SX17"
"NBNSYS0000005651","SX06"
"NBNSYS0000005651","SX05"
"NBNSYS0000005651","SU96"
"NBNSYS0000005651","SU94"
"NBNSYS0000005651","SU93"
"NBNSYS0000005651","SU91"
"NBNSYS0000005651","SU86"
"NBNSYS0000005651","SU85"
"NBNSYS0000005651","SU84"
"NBNSYS0000005651","SU83"
"NBNSYS0000005651","SU82"
"NBNSYS0000005651","SU76"
"NBNSYS0000005651","SU75"
"NBNSYS0000005651","SU73"
"NBNSYS0000005651","SU66"
"NBNSYS0000005651","SU56"
"NBNSYS0000005651","SU49"
"NBNSYS0000005651","SU47"
"NBNSYS0000005651","SU40"
"NBNSYS0000005651","SU32"
"NBNSYS0000005651","SU31"
"NBNSYS0000005651","SU30"
"NBNSYS0000005651","SU21"
"NBNSYS0000005651","SU20"
"NBNSYS0000005651","SU11"
"NBNSYS0000005651","SU10"
"NBNSYS0000005651","SU00"
"NBNSYS0000005651","ST59"
"NBNSYS0000005651","ST55"
"NBNSYS0000005651","ST28"
"NBNSYS0000005651","ST19"
"NBNSYS0000005651","ST16"
"NBNSYS0000005651","SS99"
"NBNSYS0000005651","SS89"
"NBNSYS0000005651","SS88"
"NBNSYS0000005651","SS78"
"NBNSYS0000005651","SS74"
"NBNSYS0000005651","SS73"
"NBNSYS0000005651","SS59"
"NBNSYS0000005651","SP28"
"NBNSYS0000005651","SO87"
"NBNSYS0000005651","SO86"
"NBNSYS0000005651","SO68"
"NBNSYS0000005651","SO67"
"NBNSYS0000005651","SO61"
"NBNSYS0000005651","SO58"
"NBNSYS0000005651","SO57"
"NBNSYS0000005651","SO49"
"NBNSYS0000005651","SO47"
"NBNSYS0000005651","SO39"
"NBNSYS0000005651","SO28"
"NBNSYS0000005651","SO27"
"NBNSYS0000005651","SO24"
"NBNSYS0000005651","SO21"
"NBNSYS0000005651","SO20"
"NBNSYS0000005651","SO18"
"NBNSYS0000005651","SO17"
"NBNSYS0000005651","SO16"
"NBNSYS0000005651","SO15"
"NBNSYS0000005651","SO14"
"NBNSYS0000005651","SO11"
"NBNSYS0000005651","SO10"
"NBNSYS0000005651","SO09"
"NBNSYS0000005651","SO06"
"NBNSYS0000005651","SO05"
"NBNSYS0000005651","SO04"
"NBNSYS0000005651","SO03"
"NBNSYS0000005651","SO01"
"NBNSYS0000005651","SO00"
"NBNSYS0000005651","SN99"
"NBNSYS0000005651","SN98"
"NBNSYS0000005651","SN97"
"NBNSYS0000005651","SN96"
"NBNSYS0000005651","SN95"
"NBNSYS0000005651","SN92"
"NBNSYS0000005651","SN91"
"NBNSYS0000005651","SN90"
"NBNSYS0000005651","SN89"
"NBNSYS0000005651","SN88"
"NBNSYS0000005651","SN87"
"NBNSYS0000005651","SN86"
"NBNSYS0000005651","SN82"
"NBNSYS0000005651","SN81"
"NBNSYS0000005651","SN79"
"NBNSYS0000005651","SN78"
"NBNSYS0000005651","SN77"
"NBNSYS0000005651","SN76"
"NBNSYS0000005651","SN75"
"NBNSYS0000005651","SN71"
"NBNSYS0000005651","SN70"
"NBNSYS0000005651","SN69"
"NBNSYS0000005651","SN68"
"NBNSYS0000005651","SN67"
"NBNSYS0000005651","SN66"
"NBNSYS0000005651","SN65"
"NBNSYS0000005651","SN64"
"NBNSYS0000005651","SN53"
"NBNSYS0000005651","SN51"
"NBNSYS0000005651","SN31"
"NBNSYS0000005651","SN13"
"NBNSYS0000005651","SN03"
"NBNSYS0000005651","SN02"
"NBNSYS0000005651","SM72"
"NBNSYS0000005651","SK89"
"NBNSYS0000005651","SK88"
"NBNSYS0000005651","SK79"
"NBNSYS0000005651","SK66"
"NBNSYS0000005651","SK48"
"NBNSYS0000005651","SK47"
"NBNSYS0000005651","SK46"
"NBNSYS0000005651","SK41"
"NBNSYS0000005651","SK36"
"NBNSYS0000005651","SK29"
"NBNSYS0000005651","SK28"
"NBNSYS0000005651","SK27"
"NBNSYS0000005651","SK19"
"NBNSYS0000005651","SK18"
"NBNSYS0000005651","SK08"
"NBNSYS0000005651","SK07"
"NBNSYS0000005651","SK02"
"NBNSYS0000005651","SK01"
"NBNSYS0000005651","SK00"
"NBNSYS0000005651","SJ99"
"NBNSYS0000005651","SJ98"
"NBNSYS0000005651","SJ97"
"NBNSYS0000005651","SJ96"
"NBNSYS0000005651","SJ91"
"NBNSYS0000005651","SJ88"
"NBNSYS0000005651","SJ79"
"NBNSYS0000005651","SJ77"
"NBNSYS0000005651","SJ75"
"NBNSYS0000005651","SJ69"
"NBNSYS0000005651","SJ66"
"NBNSYS0000005651","SJ62"
"NBNSYS0000005651","SJ59"
"NBNSYS0000005651","SJ57"
"NBNSYS0000005651","SJ56"
"NBNSYS0000005651","SJ53"
"NBNSYS0000005651","SJ43"
"NBNSYS0000005651","SJ39"
"NBNSYS0000005651","SJ37"
"NBNSYS0000005651","SJ28"
"NBNSYS0000005651","SJ25"
"NBNSYS0000005651","SJ24"
"NBNSYS0000005651","SJ23"
"NBNSYS0000005651","SJ02"
"NBNSYS0000005651","SJ00"
"NBNSYS0000005651","SH85"
"NBNSYS0000005651","SH81"
"NBNSYS0000005651","SH80"
"NBNSYS0000005651","SH77"
"NBNSYS0000005651","SH76"
"NBNSYS0000005651","SH75"
"NBNSYS0000005651","SH74"
"NBNSYS0000005651","SH73"
"NBNSYS0000005651","SH72"
"NBNSYS0000005651","SH71"
"NBNSYS0000005651","SH70"
"NBNSYS0000005651","SH66"
"NBNSYS0000005651","SH65"
"NBNSYS0000005651","SH64"
"NBNSYS0000005651","SH63"
"NBNSYS0000005651","SH62"
"NBNSYS0000005651","SH56"
"NBNSYS0000005651","SH55"
"NBNSYS0000005651","SH54"
"NBNSYS0000005651","SH49"
"NBNSYS0000005651","SH48"
"NBNSYS0000005651","SH44"
"NBNSYS0000005651","SE99"
"NBNSYS0000005651","SE92"
"NBNSYS0000005651","SE90"
"NBNSYS0000005651","SE89"
"NBNSYS0000005651","SE83"
"NBNSYS0000005651","SE82"
"NBNSYS0000005651","SE79"
"NBNSYS0000005651","SE74"
"NBNSYS0000005651","SE72"
"NBNSYS0000005651","SE71"
"NBNSYS0000005651","SE70"
"NBNSYS0000005651","SE66"
"NBNSYS0000005651","SE65"
"NBNSYS0000005651","SE64"
"NBNSYS0000005651","SE63"
"NBNSYS0000005651","SE60"
"NBNSYS0000005651","SE58"
"NBNSYS0000005651","SE54"
"NBNSYS0000005651","SE50"
"NBNSYS0000005651","SE49"
"NBNSYS0000005651","SE48"
"NBNSYS0000005651","SE42"
"NBNSYS0000005651","SE40"
"NBNSYS0000005651","SE36"
"NBNSYS0000005651","SE35"
"NBNSYS0000005651","SE32"
"NBNSYS0000005651","SE31"
"NBNSYS0000005651","SE27"
"NBNSYS0000005651","SE25"
"NBNSYS0000005651","SE23"
"NBNSYS0000005651","SE21"
"NBNSYS0000005651","SE19"
"NBNSYS0000005651","SE16"
"NBNSYS0000005651","SE15"
"NBNSYS0000005651","SE14"
"NBNSYS0000005651","SE11"
"NBNSYS0000005651","SE10"
"NBNSYS0000005651","SE06"
"NBNSYS0000005651","SE03"
"NBNSYS0000005651","SE01"
"NBNSYS0000005651","SD92"
"NBNSYS0000005651","SD91"
"NBNSYS0000005651","SD86"
"NBNSYS0000005651","SD83"
"NBNSYS0000005651","SD82"
"NBNSYS0000005651","SD81"
"NBNSYS0000005651","SD77"
"NBNSYS0000005651","SD75"
"NBNSYS0000005651","SD74"
"NBNSYS0000005651","SD72"
"NBNSYS0000005651","SD71"
"NBNSYS0000005651","SD68"
"NBNSYS0000005651","SD65"
"NBNSYS0000005651","SD64"
"NBNSYS0000005651","SD63"
"NBNSYS0000005651","SD62"
"NBNSYS0000005651","SD61"
"NBNSYS0000005651","SD60"
"NBNSYS0000005651","SD59"
"NBNSYS0000005651","SD58"
"NBNSYS0000005651","SD57"
"NBNSYS0000005651","SD56"
"NBNSYS0000005651","SD55"
"NBNSYS0000005651","SD54"
"NBNSYS0000005651","SD53"
"NBNSYS0000005651","SD52"
"NBNSYS0000005651","SD51"
"NBNSYS0000005651","SD49"
"NBNSYS0000005651","SD48"
"NBNSYS0000005651","SD47"
"NBNSYS0000005651","SD46"
"NBNSYS0000005651","SD45"
"NBNSYS0000005651","SD44"
"NBNSYS0000005651","SD41"
"NBNSYS0000005651","SD39"
"NBNSYS0000005651","SD38"
"NBNSYS0000005651","SD37"
"NBNSYS0000005651","SD33"
"NBNSYS0000005651","SD31"
"NBNSYS0000005651","SD29"
"NBNSYS0000005651","SD28"
"NBNSYS0000005651","SD21"
"NBNSYS0000005651","SD19"
"NBNSYS0000005651","SD18"
"NBNSYS0000005651","SD09"
"NBNSYS0000005651","SC37"
"NBNSYS0000005651","SC27"
"NBNSYS0000005651","NZ90"
"NBNSYS0000005651","NZ80"
"NBNSYS0000005651","NZ71"
"NBNSYS0000005651","NZ70"
"NBNSYS0000005651","NZ61"
"NBNSYS0000005651","NZ60"
"NBNSYS0000005651","NZ52"
"NBNSYS0000005651","NZ51"
"NBNSYS0000005651","NZ50"
"NBNSYS0000005651","NZ42"
"NBNSYS0000005651","NZ41"
"NBNSYS0000005651","NZ37"
"NBNSYS0000005651","NZ36"
"NBNSYS0000005651","NZ35"
"NBNSYS0000005651","NZ32"
"NBNSYS0000005651","NZ27"
"NBNSYS0000005651","NZ26"
"NBNSYS0000005651","NZ25"
"NBNSYS0000005651","NZ24"
"NBNSYS0000005651","NZ16"
"NBNSYS0000005651","NZ15"
"NBNSYS0000005651","NZ14"
"NBNSYS0000005651","NZ13"
"NBNSYS0000005651","NZ09"
"NBNSYS0000005651","NZ05"
"NBNSYS0000005651","NZ04"
"NBNSYS0000005651","NZ00"
"NBNSYS0000005651","NY95"
"NBNSYS0000005651","NY79"
"NBNSYS0000005651","NY78"
"NBNSYS0000005651","NY77"
"NBNSYS0000005651","NY76"
"NBNSYS0000005651","NY70"
"NBNSYS0000005651","NY69"
"NBNSYS0000005651","NY65"
"NBNSYS0000005651","NY52"
"NBNSYS0000005651","NY46"
"NBNSYS0000005651","NY44"
"NBNSYS0000005651","NY40"
"NBNSYS0000005651","NY37"
"NBNSYS0000005651","NY36"
"NBNSYS0000005651","NY35"
"NBNSYS0000005651","NY33"
"NBNSYS0000005651","NY32"
"NBNSYS0000005651","NY31"
"NBNSYS0000005651","NY30"
"NBNSYS0000005651","NY27"
"NBNSYS0000005651","NY26"
"NBNSYS0000005651","NY25"
"NBNSYS0000005651","NY21"
"NBNSYS0000005651","NY20"
"NBNSYS0000005651","NY18"
"NBNSYS0000005651","NY17"
"NBNSYS0000005651","NY16"
"NBNSYS0000005651","NY15"
"NBNSYS0000005651","NY14"
"NBNSYS0000005651","NY11"
"NBNSYS0000005651","NY10"
"NBNSYS0000005651","NY09"
"NBNSYS0000005651","NY08"
"NBNSYS0000005651","NY07"
"NBNSYS0000005651","NY06"
"NBNSYS0000005651","NY01"
"NBNSYS0000005651","NX97"
"NBNSYS0000005651","NX96"
"NBNSYS0000005651","NX89"
"NBNSYS0000005651","NX88"
"NBNSYS0000005651","NX86"
"NBNSYS0000005651","NX85"
"NBNSYS0000005651","NX79"
"NBNSYS0000005651","NX78"
"NBNSYS0000005651","NX77"
"NBNSYS0000005651","NX76"
"NBNSYS0000005651","NX68"
"NBNSYS0000005651","NX67"
"NBNSYS0000005651","NX66"
"NBNSYS0000005651","NX65"
"NBNSYS0000005651","NX58"
"NBNSYS0000005651","NX57"
"NBNSYS0000005651","NX56"
"NBNSYS0000005651","NX55"
"NBNSYS0000005651","NX49"
"NBNSYS0000005651","NX48"
"NBNSYS0000005651","NX47"
"NBNSYS0000005651","NX46"
"NBNSYS0000005651","NX45"
"NBNSYS0000005651","NX37"
"NBNSYS0000005651","NX36"
"NBNSYS0000005651","NX35"
"NBNSYS0000005651","NX28"
"NBNSYS0000005651","NX26"
"NBNSYS0000005651","NX25"
"NBNSYS0000005651","NX16"
"NBNSYS0000005651","NX15"
"NBNSYS0000005651","NW96"
"NBNSYS0000005651","NU12"
"NBNSYS0000005651","NU10"
"NBNSYS0000005651","NU00"
"NBNSYS0000005651","NT96"
"NBNSYS0000005651","NT86"
"NBNSYS0000005651","NT62"
"NBNSYS0000005651","NT54"
"NBNSYS0000005651","NT52"
"NBNSYS0000005651","NT48"
"NBNSYS0000005651","NT47"
"NBNSYS0000005651","NT46"
"NBNSYS0000005651","NT42"
"NBNSYS0000005651","NT41"
"NBNSYS0000005651","NT31"
"NBNSYS0000005651","NT30"
"NBNSYS0000005651","NT27"
"NBNSYS0000005651","NT26"
"NBNSYS0000005651","NT25"
"NBNSYS0000005651","NT24"
"NBNSYS0000005651","NT20"
"NBNSYS0000005651","NT19"
"NBNSYS0000005651","NT16"
"NBNSYS0000005651","NT15"
"NBNSYS0000005651","NT11"
"NBNSYS0000005651","NT09"
"NBNSYS0000005651","NT07"
"NBNSYS0000005651","NT06"
"NBNSYS0000005651","NT05"
"NBNSYS0000005651","NT00"
"NBNSYS0000005651","NS99"
"NBNSYS0000005651","NS98"
"NBNSYS0000005651","NS97"
"NBNSYS0000005651","NS96"
"NBNSYS0000005651","NS95"
"NBNSYS0000005651","NS94"
"NBNSYS0000005651","NS89"
"NBNSYS0000005651","NS88"
"NBNSYS0000005651","NS87"
"NBNSYS0000005651","NS86"
"NBNSYS0000005651","NS85"
"NBNSYS0000005651","NS80"
"NBNSYS0000005651","NS77"
"NBNSYS0000005651","NS76"
"NBNSYS0000005651","NS69"
"NBNSYS0000005651","NS67"
"NBNSYS0000005651","NS66"
"NBNSYS0000005651","NS65"
"NBNSYS0000005651","NS64"
"NBNSYS0000005651","NS62"
"NBNSYS0000005651","NS59"
"NBNSYS0000005651","NS57"
"NBNSYS0000005651","NS56"
"NBNSYS0000005651","NS55"
"NBNSYS0000005651","NS54"
"NBNSYS0000005651","NS52"
"NBNSYS0000005651","NS49"
"NBNSYS0000005651","NS48"
"NBNSYS0000005651","NS46"
"NBNSYS0000005651","NS37"
"NBNSYS0000005651","NS36"
"NBNSYS0000005651","NS27"
"NBNSYS0000005651","NS24"
"NBNSYS0000005651","NS18"
"NBNSYS0000005651","NS04"
"NBNSYS0000005651","NS03"
"NBNSYS0000005651","NR99"
"NBNSYS0000005651","NR94"
"NBNSYS0000005651","NR93"
"NBNSYS0000005651","NR89"
"NBNSYS0000005651","NR88"
"NBNSYS0000005651","NR87"
"NBNSYS0000005651","NR86"
"NBNSYS0000005651","NR85"
"NBNSYS0000005651","NR83"
"NBNSYS0000005651","NR79"
"NBNSYS0000005651","NR78"
"NBNSYS0000005651","NR77"
"NBNSYS0000005651","NR76"
"NBNSYS0000005651","NR75"
"NBNSYS0000005651","NR74"
"NBNSYS0000005651","NR72"
"NBNSYS0000005651","NR67"
"NBNSYS0000005651","NR64"
"NBNSYS0000005651","NR62"
"NBNSYS0000005651","NR61"
"NBNSYS0000005651","NR39"
"NBNSYS0000005651","NR37"
"NBNSYS0000005651","NR36"
"NBNSYS0000005651","NR35"
"NBNSYS0000005651","NR34"
"NBNSYS0000005651","NR27"
"NBNSYS0000005651","NR26"
"NBNSYS0000005651","NR24"
"NBNSYS0000005651","NO89"
"NBNSYS0000005651","NO79"
"NBNSYS0000005651","NO69"
"NBNSYS0000005651","NO65"
"NBNSYS0000005651","NO59"
"NBNSYS0000005651","NO54"
"NBNSYS0000005651","NO53"
"NBNSYS0000005651","NO49"
"NBNSYS0000005651","NO45"
"NBNSYS0000005651","NO43"
"NBNSYS0000005651","NO42"
"NBNSYS0000005651","NO41"
"NBNSYS0000005651","NO39"
"NBNSYS0000005651","NO38"
"NBNSYS0000005651","NO36"
"NBNSYS0000005651","NO35"
"NBNSYS0000005651","NO33"
"NBNSYS0000005651","NO29"
"NBNSYS0000005651","NO28"
"NBNSYS0000005651","NO23"
"NBNSYS0000005651","NO21"
"NBNSYS0000005651","NO19"
"NBNSYS0000005651","NO18"
"NBNSYS0000005651","NO16"
"NBNSYS0000005651","NO15"
"NBNSYS0000005651","NO13"
"NBNSYS0000005651","NO11"
"NBNSYS0000005651","NO10"
"NBNSYS0000005651","NO09"
"NBNSYS0000005651","NO08"
"NBNSYS0000005651","NO05"
"NBNSYS0000005651","NO04"
"NBNSYS0000005651","NO00"
"NBNSYS0000005651","NN96"
"NBNSYS0000005651","NN95"
"NBNSYS0000005651","NN94"
"NBNSYS0000005651","NN89"
"NBNSYS0000005651","NN86"
"NBNSYS0000005651","NN85"
"NBNSYS0000005651","NN84"
"NBNSYS0000005651","NN80"
"NBNSYS0000005651","NN79"
"NBNSYS0000005651","NN76"
"NBNSYS0000005651","NN75"
"NBNSYS0000005651","NN70"
"NBNSYS0000005651","NN69"
"NBNSYS0000005651","NN60"
"NBNSYS0000005651","NN59"
"NBNSYS0000005651","NN55"
"NBNSYS0000005651","NN54"
"NBNSYS0000005651","NN53"
"NBNSYS0000005651","NN51"
"NBNSYS0000005651","NN50"
"NBNSYS0000005651","NN48"
"NBNSYS0000005651","NN45"
"NBNSYS0000005651","NN43"
"NBNSYS0000005651","NN40"
"NBNSYS0000005651","NN39"
"NBNSYS0000005651","NN37"
"NBNSYS0000005651","NN35"
"NBNSYS0000005651","NN34"
"NBNSYS0000005651","NN28"
"NBNSYS0000005651","NN25"
"NBNSYS0000005651","NN24"
"NBNSYS0000005651","NN18"
"NBNSYS0000005651","NN17"
"NBNSYS0000005651","NN09"
"NBNSYS0000005651","NN08"
"NBNSYS0000005651","NN07"
"NBNSYS0000005651","NN04"
"NBNSYS0000005651","NN03"
"NBNSYS0000005651","NN02"
"NBNSYS0000005651","NN00"
"NBNSYS0000005651","NM98"
"NBNSYS0000005651","NM96"
"NBNSYS0000005651","NM95"
"NBNSYS0000005651","NM93"
"NBNSYS0000005651","NM92"
"NBNSYS0000005651","NM91"
"NBNSYS0000005651","NM90"
"NBNSYS0000005651","NM86"
"NBNSYS0000005651","NM83"
"NBNSYS0000005651","NM82"
"NBNSYS0000005651","NM81"
"NBNSYS0000005651","NM80"
"NBNSYS0000005651","NM78"
"NBNSYS0000005651","NM76"
"NBNSYS0000005651","NM73"
"NBNSYS0000005651","NM72"
"NBNSYS0000005651","NM71"
"NBNSYS0000005651","NM70"
"NBNSYS0000005651","NM67"
"NBNSYS0000005651","NM66"
"NBNSYS0000005651","NM56"
"NBNSYS0000005651","NM53"
"NBNSYS0000005651","NM52"
"NBNSYS0000005651","NM48"
"NBNSYS0000005651","NM47"
"NBNSYS0000005651","NM45"
"NBNSYS0000005651","NM43"
"NBNSYS0000005651","NM35"
"NBNSYS0000005651","NM34"
"NBNSYS0000005651","NM04"
"NBNSYS0000005651","NL94"
"NBNSYS0000005651","NK05"
"NBNSYS0000005651","NK03"
"NBNSYS0000005651","NJ91"
"NBNSYS0000005651","NJ90"
"NBNSYS0000005651","NJ83"
"NBNSYS0000005651","NJ80"
"NBNSYS0000005651","NJ71"
"NBNSYS0000005651","NJ70"
"NBNSYS0000005651","NJ62"
"NBNSYS0000005651","NJ40"
"NBNSYS0000005651","NJ36"
"NBNSYS0000005651","NJ31"
"NBNSYS0000005651","NJ26"
"NBNSYS0000005651","NJ25"
"NBNSYS0000005651","NJ22"
"NBNSYS0000005651","NJ20"
"NBNSYS0000005651","NJ13"
"NBNSYS0000005651","NJ11"
"NBNSYS0000005651","NJ05"
"NBNSYS0000005651","NJ04"
"NBNSYS0000005651","NJ03"
"NBNSYS0000005651","NJ02"
"NBNSYS0000005651","NJ01"
"NBNSYS0000005651","NH98"
"NBNSYS0000005651","NH96"
"NBNSYS0000005651","NH95"
"NBNSYS0000005651","NH94"
"NBNSYS0000005651","NH93"
"NBNSYS0000005651","NH92"
"NBNSYS0000005651","NH91"
"NBNSYS0000005651","NH90"
"NBNSYS0000005651","NH89"
"NBNSYS0000005651","NH87"
"NBNSYS0000005651","NH82"
"NBNSYS0000005651","NH81"
"NBNSYS0000005651","NH80"
"NBNSYS0000005651","NH79"
"NBNSYS0000005651","NH78"
"NBNSYS0000005651","NH77"
"NBNSYS0000005651","NH76"
"NBNSYS0000005651","NH75"
"NBNSYS0000005651","NH74"
"NBNSYS0000005651","NH73"
"NBNSYS0000005651","NH72"
"NBNSYS0000005651","NH71"
"NBNSYS0000005651","NH70"
"NBNSYS0000005651","NH69"
"NBNSYS0000005651","NH68"
"NBNSYS0000005651","NH67"
"NBNSYS0000005651","NH66"
"NBNSYS0000005651","NH65"
"NBNSYS0000005651","NH64"
"NBNSYS0000005651","NH63"
"NBNSYS0000005651","NH62"
"NBNSYS0000005651","NH61"
"NBNSYS0000005651","NH59"
"NBNSYS0000005651","NH57"
"NBNSYS0000005651","NH56"
"NBNSYS0000005651","NH55"
"NBNSYS0000005651","NH54"
"NBNSYS0000005651","NH53"
"NBNSYS0000005651","NH52"
"NBNSYS0000005651","NH51"
"NBNSYS0000005651","NH49"
"NBNSYS0000005651","NH45"
"NBNSYS0000005651","NH44"
"NBNSYS0000005651","NH43"
"NBNSYS0000005651","NH42"
"NBNSYS0000005651","NH41"
"NBNSYS0000005651","NH37"
"NBNSYS0000005651","NH36"
"NBNSYS0000005651","NH35"
"NBNSYS0000005651","NH34"
"NBNSYS0000005651","NH33"
"NBNSYS0000005651","NH32"
"NBNSYS0000005651","NH31"
"NBNSYS0000005651","NH30"
"NBNSYS0000005651","NH25"
"NBNSYS0000005651","NH23"
"NBNSYS0000005651","NH22"
"NBNSYS0000005651","NH21"
"NBNSYS0000005651","NH20"
"NBNSYS0000005651","NH18"
"NBNSYS0000005651","NH15"
"NBNSYS0000005651","NH14"
"NBNSYS0000005651","NH12"
"NBNSYS0000005651","NH10"
"NBNSYS0000005651","NH06"
"NBNSYS0000005651","NH02"
"NBNSYS0000005651","NH00"
"NBNSYS0000005651","NG99"
"NBNSYS0000005651","NG98"
"NBNSYS0000005651","NG97"
"NBNSYS0000005651","NG96"
"NBNSYS0000005651","NG95"
"NBNSYS0000005651","NG94"
"NBNSYS0000005651","NG93"
"NBNSYS0000005651","NG89"
"NBNSYS0000005651","NG88"
"NBNSYS0000005651","NG87"
"NBNSYS0000005651","NG86"
"NBNSYS0000005651","NG83"
"NBNSYS0000005651","NG82"
"NBNSYS0000005651","NG79"
"NBNSYS0000005651","NG78"
"NBNSYS0000005651","NG75"
"NBNSYS0000005651","NG74"
"NBNSYS0000005651","NG73"
"NBNSYS0000005651","NG72"
"NBNSYS0000005651","NG62"
"NBNSYS0000005651","NG60"
"NBNSYS0000005651","NG51"
"NBNSYS0000005651","NG46"
"NBNSYS0000005651","NG43"
"NBNSYS0000005651","NG42"
"NBNSYS0000005651","NG34"
"NBNSYS0000005651","NG19"
"NBNSYS0000005651","NG14"
"NBNSYS0000005651","NF96"
"NBNSYS0000005651","NF87"
"NBNSYS0000005651","NF86"
"NBNSYS0000005651","NF85"
"NBNSYS0000005651","NF75"
"NBNSYS0000005651","NF73"
"NBNSYS0000005651","NF72"
"NBNSYS0000005651","NF60"
"NBNSYS0000005651","ND49"
"NBNSYS0000005651","ND35"
"NBNSYS0000005651","ND34"
"NBNSYS0000005651","ND29"
"NBNSYS0000005651","ND27"
"NBNSYS0000005651","ND26"
"NBNSYS0000005651","ND24"
"NBNSYS0000005651","ND23"
"NBNSYS0000005651","ND17"
"NBNSYS0000005651","ND15"
"NBNSYS0000005651","ND13"
"NBNSYS0000005651","ND12"
"NBNSYS0000005651","ND07"
"NBNSYS0000005651","ND06"
"NBNSYS0000005651","ND05"
"NBNSYS0000005651","NC96"
"NBNSYS0000005651","NC94"
"NBNSYS0000005651","NC85"
"NBNSYS0000005651","NC84"
"NBNSYS0000005651","NC82"
"NBNSYS0000005651","NC81"
"NBNSYS0000005651","NC80"
"NBNSYS0000005651","NC75"
"NBNSYS0000005651","NC71"
"NBNSYS0000005651","NC70"
"NBNSYS0000005651","NC65"
"NBNSYS0000005651","NC52"
"NBNSYS0000005651","NC45"
"NBNSYS0000005651","NC41"
"NBNSYS0000005651","NC40"
"NBNSYS0000005651","NC35"
"NBNSYS0000005651","NC32"
"NBNSYS0000005651","NC31"
"NBNSYS0000005651","NC27"
"NBNSYS0000005651","NC26"
"NBNSYS0000005651","NC25"
"NBNSYS0000005651","NC24"
"NBNSYS0000005651","NC22"
"NBNSYS0000005651","NC21"
"NBNSYS0000005651","NC13"
"NBNSYS0000005651","NC12"
"NBNSYS0000005651","NC11"
"NBNSYS0000005651","NC10"
"NBNSYS0000005651","NC02"
"NBNSYS0000005651","NC01"
"NBNSYS0000005651","NB55"
"NBNSYS0000005651","NB54"
"NBNSYS0000005651","NB45"
"NBNSYS0000005651","NB43"
"NBNSYS0000005651","NB34"
"NBNSYS0000005651","NB33"
"NBNSYS0000005651","NB32"
"NBNSYS0000005651","HY53"
"NBNSYS0000005651","HY50"
"NBNSYS0000005651","HY42"
"NBNSYS0000005651","HY32"
"NBNSYS0000005651","HY31"
"NBNSYS0000005651","HY30"
"NBNSYS0000005651","HY22"
"NBNSYS0000005651","HY21"
"NBNSYS0000005651","HY20"
"NHMSYS0000344188","TV59"
"NHMSYS0000344188","TR37"
"NHMSYS0000344188","TR36"
"NHMSYS0000344188","TR35"
"NHMSYS0000344188","TR34"
"NHMSYS0000344188","TR23"
"NHMSYS0000344188","TR02"
"NHMSYS0000344188","TR01"
"NHMSYS0000344188","TQ91"
"NHMSYS0000344188","TQ81"
"NHMSYS0000344188","TQ60"
"NHMSYS0000344188","TQ59"
"NHMSYS0000344188","TQ58"
"NHMSYS0000344188","TQ40"
"NHMSYS0000344188","TQ38"
"NHMSYS0000344188","TQ28"
"NHMSYS0000344188","TQ26"
"NHMSYS0000344188","TQ22"
"NHMSYS0000344188","TQ20"
"NHMSYS0000344188","TQ19"
"NHMSYS0000344188","TQ10"
"NHMSYS0000344188","TQ01"
"NHMSYS0000344188","TM59"
"NHMSYS0000344188","TM58"
"NHMSYS0000344188","TM47"
"NHMSYS0000344188","TM46"
"NHMSYS0000344188","TM45"
"NHMSYS0000344188","TM44"
"NHMSYS0000344188","TM34"
"NHMSYS0000344188","TM23"
"NHMSYS0000344188","TL16"
"NHMSYS0000344188","TL14"
"NHMSYS0000344188","TL10"
"NHMSYS0000344188","TL04"
"NHMSYS0000344188","TL02"
"NHMSYS0000344188","TG42"
"NHMSYS0000344188","TG41"
"NHMSYS0000344188","TG40"
"NHMSYS0000344188","TG31"
"NHMSYS0000344188","TG14"
"NHMSYS0000344188","TG13"
"NHMSYS0000344188","TG11"
"NHMSYS0000344188","TG04"
"NHMSYS0000344188","TF94"
"NHMSYS0000344188","TF84"
"NHMSYS0000344188","TF74"
"NHMSYS0000344188","TF55"
"NHMSYS0000344188","TF33"
"NHMSYS0000344188","TF10"
"NHMSYS0000344188","TA41"
"NHMSYS0000344188","TA27"
"NHMSYS0000344188","TA18"
"NHMSYS0000344188","TA17"
"NHMSYS0000344188","TA14"
"NHMSYS0000344188","TA08"
"NHMSYS0000344188","SZ89"
"NHMSYS0000344188","SZ79"
"NHMSYS0000344188","SZ68"
"NHMSYS0000344188","SZ58"
"NHMSYS0000344188","SZ57"
"NHMSYS0000344188","SZ48"
"NHMSYS0000344188","SZ47"
"NHMSYS0000344188","SZ39"
"NHMSYS0000344188","SZ38"
"NHMSYS0000344188","SZ19"
"NHMSYS0000344188","SZ09"
"NHMSYS0000344188","SZ08"
"NHMSYS0000344188","SY67"
