"taxon","tvk","start_day","start_month","start_year","end_day","end_month","end_year"
"Elachista maculicerusella","NHMSYS0021142297","01","01","1700",,,
"Phyllonorycter klemannella","NHMSYS0021142449","01","01","1700",,,
"Lomographa bimaculata","NBNSYS0000006049","01","01","1700",,,
"Trichophaga tapetzella","NHMSYS0000504577","01","01","1700",,,
"Gortyna flavago","NHMSYS0021144610","01","01","1700",,,
"Gluphisia crenata vertunea","NHMSYS0021144360","01","06","1839",,,
"Hydrelia flammeolaria","NBNSYS0000005967","01","01","1700",,,
"Opostega salaciella","NHMSYS0000503498","01","01","1700",,,
"Phyllonorycter stettinensis","NHMSYS0000503812","01","01","1700",,,
"Synanthedon andrenaeformis","NBNSYS0000005693","01","01","1700",,,
"Ancylis tineana","NHMSYS0021143239","01","01","1700",,,
"Asteroscopus sphinx","NHMSYS0000501413","01","01","1700",,,
"Hoplodrina superstes","NBNSYS0000006488","01","01","1886","31","12","1886"
"Pancalia leuwenhoekella","NHMSYS0000503572","01","01","1700",,,
"Lomaspilis marginata","NBNSYS0000005978","01","01","1700",,,
"Depressaria pimpinellae","NHMSYS0000502127","01","01","1700",,,
"Roeslerstammia erxlebella","NHMSYS0000504067","01","01","1700",,,
"Cadra figulilella","NHMSYS0021109628","01","01","1700",,,
"Lithophane semibrunnea","NBNSYS0000006328","01","01","1700",,,
"Pabulatrix pabulatricula","NHMSYS0021144660","01","01","1888","31","12","1935"
"Epinotia tenerana","NHMSYS0021143268","01","01","1700",,,
"Heliothis peltigera","NHMSYS0021144540","01","01","1700",,,
"Cosmopterix zieglerella","NHMSYS0021142610","01","01","1700",,,
"Tethea ocularis","NHMSYS0000521103","01","01","1700",,,
"Heliozela hammoniella","NHMSYS0021142158","01","01","1700",,,
"Hellinsia carphodactyla","NHMSYS0021142950","01","01","1700",,,
"Dioryctria abietella","NHMSYS0021143643","01","01","1700",,,
"Anarta myrtilli","NBNSYS0000006233","01","01","1700",,,
"Actebia fennica","NBNSYS0000006186","01","08","1850",,,
"Parornix torquillella","NBNSYS0000025900","01","01","1700",,,
"Oegoconia caradjai","NHMSYS0021142528","01","01","1700",,,
"Stigmella roborella","NHMSYS0000504379","01","01","1700",,,
"Coenotephria salicata","NHMSYS0021167161","01","01","1700",,,
"Pyropteron chrysidiformis","NHMSYS0000504018","01","01","1836",,,
"Coleophora argentula","NHMSYS0000501833","01","01","1700",,,
"Lozotaeniodes formosana","NHMSYS0021143037","01","01","1700",,,
"Pachycnemia hippocastanaria","NHMSYS0021144181","01","01","1700",,,
"Depressaria silesiaca","NHMSYS0000502128","01","01","1700",,,
"Aphelia unitana","NHMSYS0021143023","01","01","1700",,,
"Coleophora clypeiferella","NHMSYS0000501848","01","01","1700",,,
"Elachista luticomella","NHMSYS0000502313","01","01","1700",,,
"Eudonia murana","NHMSYS0000502557","01","01","1700",,,
"Donacaula mucronella","NHMSYS0021143786","01","01","1700",,,
"Plagodis dolabraria","NBNSYS0000005995","01","01","1700",,,
"Amphipoea fucosa fucosa","NHMSYS0021144617","01","01","1700",,,
"Cerapteryx graminis","NBNSYS0000006269","01","01","1700",,,
"Stigmella hybnerella","NHMSYS0000504356","01","01","1700",,,
"Hypsopygia costalis","NHMSYS0000502923","01","01","1700",,,
"Eulithis mellinata","NBNSYS0000005837","01","01","1700",,,
"Eupithecia absinthiata","NBNSYS0000005918","01","01","1700",,,
"Choreutis nemorana","NHMSYS0021142983","01","01","1700",,,
"Cleora cinctaria","NHMSYS0000519018","01","01","1700",,,
"Ennomos fuscantaria","NBNSYS0000006005","01","01","1700",,,
"Dioryctria schuetzeella","NHMSYS0000502183","01","01","1700",,,
"Dysgonia algira","NBNSYS0000006565","01","01","1700",,,
"Eupithecia venosata","NBNSYS0000005906","01","01","1700",,,
"Cossus cossus","NBNSYS0000005662","01","01","1700",,,
"Ectoedemia intimella","NHMSYS0000502272","01","01","1700",,,
"Achlya flavicornis galbanus","NHMSYS0021143802","01","01","1700",,,
"Heliothis maritima maritima","NHMSYS0021144536","01","01","1700",,,
"Eriocrania salopiella","NHMSYS0000502485","01","01","1700",,,
"Biston strataria","NBNSYS0000006021","01","01","1700",,,
"Pseudoterpna pruinata pruinata","NHMSYS0021144308","01","01","1700",,,
"Epermenia chaerophyllella","NHMSYS0000502391","01","01","1700",,,
"Noctua janthina","NHMSYS0021144926","09","07","2001",,,
"Cornifrons ulceratalis","NHMSYS0021158351","12","18","2015",,,
"Coleophora lassella","NHMSYS0000501886","01","01","1700",,,
"Pseudocoremia suavis","NHMSYS0020531231","15","04","2007",,,
"Sorhagenia lophyrella","NHMSYS0000504258","01","01","1700",,,
"Nematopogon metaxella","NHMSYS0021142170","01","01","1700",,,
"Gelechia hippophaella","NHMSYS0000502706","01","01","1700",,,
"Rhopobota myrtillana","NBNSYS0100005141","01","01","1700",,,
"Hadena irregularis","NBNSYS0000006261","01","01","1700","31","12","1968"
"Deltote pygarga","NHMSYS0021144484","01","01","1700",,,
"Coleophora salicorniae","NHMSYS0021142249","01","01","1700",,,
"Luperina nickerlii","NHMSYS0000520843","01","01","1700",,,
"Eupoecilia angustana thuleana","NHMSYS0021143126","01","01","1700",,,
"Niditinea fuscella","NBNSYS0100004257","01","01","1700",,,
"Hypatopa binotella","NHMSYS0021142873","01","01","2008",,,
"Clostera curtula","NBNSYS0000006105","01","01","1700",,,
"Sciota rhenella","NHMSYS0001703764","01","01","1700",,,
"Phyllonorycter blancardella","NHMSYS0000503761","01","01","1700",,,
"Jodis lactearia","NBNSYS0000005747","01","01","1700",,,
"Sesamia nonagrioides","NHMSYS0021144692","02","10","2011",,,
"Entephria flavicinctata ruficinctata","NHMSYS0021143951","01","01","1700",,,
"Paraswammerdamia albicapitella","NBNSYS0100004455","01","01","1700",,,
"Leucodonta bicoloria","NHMSYS0021144353","01","01","1700","31","12","1938"
"Acronicta leporina","NBNSYS0000006375","01","01","1700",,,
"Grapholita compositella","NBNSYS0100003283","01","01","1700",,,
"Plodia interpunctella","NHMSYS0021143676","01","01","1700",,,
"Cydia corollana","NHMSYS0021143353","01","01","1700",,,
"Pheosia gnoma","NHMSYS0021144351","01","01","1700",,,
"Naenia typica","NBNSYS0000006227","01","01","1700",,,
"Zanclognatha zelleralis","NBNSYS0100006033","21","07","1982",,,
"Tineola bisselliella","NHMSYS0000504546","01","01","1700",,,
"Eilema complana","NBNSYS0000006133","01","01","1700",,,
"Phyllonorycter hostis","NHMSYS0021008131","01","01","1700",,,
"Zygaena lonicerae","NBNSYS0000005677","01","01","1700",,,
"Prolita solutella","NBNSYS0000026301","01","01","1700",,,
"Acanthopsyche atra","NHMSYS0000500906","01","01","1700",,,
"Elegia fallax","NHMSYS0001703659","01","01","1700",,,
"Pseudopostega auritella","NHMSYS0021142154","01","01","1700",,,
"Mompha miscella","NHMSYS0021142864","01","01","1700",,,
"Maruca vitrata","NHMSYS0000503170","01","01","1700",,,
"Anacampsis blattariella","NHMSYS0000501224","01","01","1700",,,
"Ceramica pisi","NBNSYS0000006254","01","01","1700",,,
"Amphipyra berbera svenssoni","NHMSYS0021144529","01","01","1700",,,
"Entephria flavicinctata flavicinctata","NHMSYS0021143950","01","01","1700",,,
"Alcis jubata","NBNSYS0000006034","01","01","1700",,,
"Stigmella atricapitella","NHMSYS0000504331","01","01","1700",,,
"Hyles livornica","NHMSYS0021143839","01","01","1700",,,
"Eucosma rubescana","NHMSYS0021143292","01","01","1700",,,
"Gypsonoma dealbana","NHMSYS0000502782","01","01","1700",,,
"Hadena perplexa","NHMSYS0000520328","01","01","1700",,,
"Blastobasis lacticolella","NHMSYS0020676097","01","01","1700",,,
"Cleora cinctaria bowesi","NHMSYS0021144239","01","01","1700",,,
"Bactra venosana","NHMSYS0021143221","22","09","2006",,,
"Eupithecia inturbata","NHMSYS0021144075","01","01","1700",,,
"Lithostege griseata","NHMSYS0021144148","01","01","1700",,,
"Eupithecia vulgata","NBNSYS0000005922","01","01","1700",,,
"Stigmella plagicolella","NHMSYS0000504371","01","01","1700",,,
"Hadena albimacula","NBNSYS0000006265","01","01","1700",,,
"Martania taeniata","NHMSYS0021144064","01","01","1700",,,
"Hoplodrina ambigua","NHMSYS0021144582","01","01","1700",,,
"Phyllonorycter strigulatella","NHMSYS0021142446","01","01","1700",,,
"Mesotype didymata didymata","NHMSYS0021144050","01","01","1700",,,
"Homoeosoma nimbella","NHMSYS0021143671","01","01","1700",,,
"Amblyptilia acanthadactyla","NHMSYS0021142903","01","01","1700",,,
"Epiblema turbidana","NHMSYS0000502418","01","01","1700",,,
"Neosphaleroptera nubilana","NHMSYS0021143039","01","01","1700",,,
"Ancylis uncella","NHMSYS0021143227","01","01","1700",,,
"Pseudoterpna coronillaria","NHMSYS0021144312","01","01","1700",,,
"Eucosma pupillana","NHMSYS0000502541","01","01","1700",,,
"Photedes fluxa","NHMSYS0021144643","01","01","1700",,,
"Hydraecia osseola osseola","NHMSYS0021144614","01","01","1951",,,
"Dioryctria sylvestrella","NHMSYS0001703760","01","01","1700",,,
"Acleris rufana","NHMSYS0021143107","01","01","1700",,,
"Coleophora deviella","NHMSYS0000501855","01","01","1700",,,
"Aristotelia ericinella","NHMSYS0000501400","01","01","1700",,,
"Pammene ochsenheimeriana","NHMSYS0000503562","01","01","1700",,,
"Argyresthia abdominalis","NHMSYS0000501358","01","01","1700",,,
"Bryophila domestica","NHMSYS0021126913","01","01","1700",,,
"Cydia leguminana","NHMSYS0000502065","01","01","1700",,,
"Catocala conjuncta","NHMSYS0001703667","14","09","2004",,,
"Antispila treitschkiella sensu auctt.","NHMSYS0000501272","01","01","1700",,,
"Dichrorampha petiverella","NHMSYS0000502165","01","01","1700",,,
"Calophasia platyptera","NBNSYS0000006317","10","09","1896",,,
"Semioscopis steinkellneriana","NHMSYS0021142577","01","01","1700",,,
"Coleophora chalcogrammella","NHMSYS0000501847","01","01","1700",,,
"Zeiraphera griseana","NHMSYS0021143278","01","01","1700",,,
"Phyllonorycter dubitella","NHMSYS0000503774","01","01","1700",,,
"Aplocera praeformata","NHMSYS0021144142","01","01","1700",,,
"Philedonides lunana","NHMSYS0000503719","01","01","1700",,,
"Agonopterix heracliana","NHMSYS0000501056","01","01","1700",,,
"Metalampra italica","NHMSYS0001703661","16","08","2003",,,
"Depressaria daucella","NHMSYS0021142599","01","01","1700",,,
"Monochroa lucidella","NHMSYS0000503275","01","01","1700",,,
"Hypena crassalis","NBNSYS0000006580","01","01","1700",,,
"Zygaena exulans subochracea","NHMSYS0021143431","01","01","1700",,,
"Epinotia fraternana","NHMSYS0000502435","01","01","1700",,,
"Mompha conturbatella","NHMSYS0021142858","01","01","1700",,,
"Bucculatrix nigricomella","NHMSYS0021142404","01","01","1700",,,
"Agonopterix cnicella","NHMSYS0000501053","01","01","1700",,,
"Cydalima perspectalis","NHMSYS0021143739","01","01","1700",,,
"Zygaena loti","NHMSYS0000520668","01","01","1700",,,
"Mompha langiella","NHMSYS0000503258","01","01","1700",,,
"Aleimma loeflingiana","NHMSYS0000501191","01","01","1700",,,
"Pammene germmana","NHMSYS0021143393","01","01","1700",,,
"Morophaga choragella","NHMSYS0021142374","01","01","1700",,,
"Parasemia plantaginis insularum","NHMSYS0021144396","01","01","1700",,,
"Acleris umbrana","NHMSYS0021143091","01","01","1700",,,
"Apamea sublustris","NBNSYS0000006419","01","01","1700",,,
"Bryotropha senectella","NHMSYS0000501557","01","01","1700",,,
"Trichopteryx polycommata","NHMSYS0021144154","01","01","1700",,,
"Siona lineata","NBNSYS0000006058","01","01","1700",,,
"Carcina quercana","NHMSYS0000501639","01","01","1700",,,
"Sideridis reticulata marginosa","NHMSYS0021144836","01","01","1700",,,
"Grapholita lunulana","NBNSYS0100003291","01","01","1700",,,
"Photedes minima","NBNSYS0000006445","01","01","1700",,,
"Incurvaria praelatella","NBNSYS0100003595","01","01","1700",,,
"Roeslerstammia pronubella","NHMSYS0021142402","01","01","1700","31","12","1873"
"Triaxomera fulvimitrella","NHMSYS0000504569","01","01","1700",,,
"Yponomeuta evonymella","NHMSYS0000504685","01","01","1700",,,
"Elachista subalbidella","NHMSYS0000502328","01","01","1700",,,
"Eupithecia satyrata","NBNSYS0000005916","01","01","1700",,,
"Hedya ochroleucana","NHMSYS0000502814","01","01","1700",,,
"Pelosia muscerda","NBNSYS0000006127","01","01","1700",,,
"Agrotis trux lunigera","NHMSYS0021144899","01","01","1700",,,
"Endothenia marginana","NHMSYS0000502363","01","01","1700",,,
"Anthophila fabriciana","NHMSYS0000501258","01","01","1700",,,
"Ethmia terminella","NBNSYS0000026221","01","01","1700",,,
"Lygephila craccae","NHMSYS0021144436","01","01","1700",,,
"Chiasmia clathrata","NBNSYS0100002337","01","01","1700",,,
"Acleris shepherdana","NHMSYS0000500945","01","01","1700",,,
"Thetidia smaragdaria maritima","NHMSYS0021144319","01","01","1700","30","04","1991"
"Eublemma purpurina","NHMSYS0001703670","20","08","2001",,,
"Crambus silvella","NHMSYS0021143756","01","01","1700",,,
"Agriphila latistria","NBNSYS0000026831","01","01","1700",,,
"Chilo phragmitella","NHMSYS0021143753","01","01","1700",,,
"Acleris rhombana","NHMSYS0021143081","01","01","1700",,,
"Acrobasis tumidana","NHMSYS0021143651","01","01","1700",,,
"Gynnidomorpha luridana","NBNSYS0100003312","01","01","1700",,,
"Coleophora serratella","NHMSYS0000501920","01","01","1700",,,
"Schrankia taenialis","NHMSYS0021144432","01","01","1700",,,
"Eucosma aemulana","NHMSYS0000502528","01","01","1700",,,
"Spoladea recurvalis","NHMSYS0000504286","01","01","1700",,,
"Parornix scoticella","NHMSYS0000503649","01","01","1700",,,
"Pyrausta sanguinalis","NBNSYS0000026894","01","01","1700",,,
"Eupithecia pulchellata","NHMSYS0000550501","01","01","1700",,,
"Moitrelia obductella","NHMSYS0021143631","01","01","1700",,,
"Crambus perlella","NHMSYS0000502016","01","01","1700",,,
"Acentria ephemerella","NHMSYS0021143779","01","01","1700",,,
"Ectoedemia septembrella","NBNSYS0100002915","01","01","1700",,,
"Clepsis spectrana","NHMSYS0000501317","01","01","1700",,,
"Anania coronata","NHMSYS0021126866","01","01","1700",,,
"Elachista canapennella","NHMSYS0021142292","01","01","1700",,,
"Ypsolopha horridella","NHMSYS0000504699","01","01","1700",,,
"Aspitates ochrearia","NBNSYS0000006060","01","01","1700",,,
"Phyllodesma ilicifolia","NBNSYS0000005713","01","01","1850","15","05","1965"
"Phlogophora meticulosa","NBNSYS0000006402","01","01","1700",,,
"Scythris picaepennis","NHMSYS0000504169","01","01","1700",,,
"Ypsolopha mucronella","NHMSYS0000504701","01","01","1700",,,
"Stigmella perpygmaeella","NHMSYS0000504370","01","01","1700",,,
"Hylaea fasciaria","NBNSYS0000006054","01","01","1700",,,
"Cnephasia genitalana","NHMSYS0021143064","01","01","1700",,,
"Heliothis nubigera","NHMSYS0021144541","01","01","1700",,,
"Hydraecia osseola","NHMSYS0000520468","01","01","1951",,,
"Subacronicta megacephala","NHMSYS0021144513","01","01","1700",,,
"Monochroa tenebrella","NHMSYS0021142707","01","01","1700",,,
"Laspeyria flexula","NHMSYS0021144440","01","01","1700",,,
"Euclemensia woodiella","NHMSYS0000502524","01","01","1829","31","12","1829"
"Gelechia sororculella","NHMSYS0021142742","01","01","1700",,,
"Gypsonoma oppressana","NHMSYS0000502785","01","01","1700",,,
"Acleris logiana","NHMSYS0000500937","01","01","1700",,,
"Dypterygia scabriuscula","NBNSYS0000006397","01","01","1700",,,
"Plemyria rubiginata","NHMSYS0000522597","01","01","1700",,,
"Phytometra viridaria","NBNSYS0000006574","01","01","1700",,,
"Paranthrene tabaniformis","NBNSYS0000005687","01","01","1700","30","06","1924"
"Coleophora serpylletorum","NHMSYS0000501919","01","01","1700",,,
"Eucosma aspidiscana","NHMSYS0021143295","01","01","1700",,,
"Argyresthia dilectella","NHMSYS0000501371","01","01","1700",,,
"Ematurga atomaria","NBNSYS0000006044","01","01","1700",,,
"Rusina ferruginea","NBNSYS0000006398","01","01","1700",,,
"Coleophora adjectella","NHMSYS0000501813","01","01","1700",,,
"Glyphipterix equitella","NHMSYS0000502732","01","01","1700",,,
"Diarsia dahlii","NHMSYS0021144906","01","01","1700",,,
"Coleophora pyrrhulipennella","NHMSYS0000501914","01","01","1700",,,
"Phyllonorycter viminetorum","NHMSYS0000503820","01","01","1700",,,
"Pammene giganteana","NHMSYS0000503556","01","01","1700",,,
"Anarsia lineatella","NHMSYS0000501234","01","07","2003",,,
"Amphipyra berbera","NHMSYS0000517008","01","01","1700",,,
"Thisanotia chrysonuchella","NHMSYS0000504504","01","01","1700",,,
"Agonopterix curvipunctosa","NHMSYS0000501055","01","01","1700",,,
"Recurvaria nanella","NHMSYS0021142793","01","01","1700",,,
"Eudonia lacustrata","NBNSYS0000147089","01","01","1700",,,
"Celypha rufana","NHMSYS0000501700","01","01","1700",,,
"Nycteola siculana","NHMSYS0021297314","27","09","2018",,,
"Elachista orstadii","NHMSYS0000502321","01","01","1700",,,
"Phycitodes saxicola","NHMSYS0000503749","01","01","1700",,,
"Palpita vitrealis","MM0001Z100HTMPQ1","01","01","1700",,,
"Selenia lunularia","NHMSYS0021144200","01","01","1700",,,
"Catoptria speculalis","NHMSYS0021143769","01","01","1700","31","12","1899"
"Coleophora trifolii","NHMSYS0000501934","01","01","1700",,,
"Apamea furva","NHMSYS0000501109","01","01","1700",,,
"Taleporia tubulosa","NHMSYS0000504447","01","01","1700",,,
"Parascotia fuliginaria","NBNSYS0000006579","01","01","1700",,,
"Diasemia reticularis","NBNSYS0000146002","01","01","1700",,,
"Gillmeria ochrodactyla","NHMSYS0021142899","01","01","1700",,,
"Bactra lancealana","NHMSYS0021143218","01","01","1700",,,
"Eupithecia intricata intricata","NHMSYS0021144107","01","01","1700",,,
"Endromis versicolora","NBNSYS0000005716","01","01","1700",,,
"Agonopterix assimilella","NHMSYS0000501046","01","01","1700",,,
"Caloptilia populetorum","NHMSYS0000501611","01","01","1700",,,
"Phiaris metallicana","NHMSYS0021143179","01","01","1700",,,
"Bryotropha dryadella","NHMSYS0000501551","01","01","1700",,,
"Stigmella sakhalinella","NBNSYS0100005611","01","01","1700",,,
"Phyllonorycter tenerella","NHMSYS0000503815","01","01","1700",,,
"Xestia ashworthii","NBNSYS0000006220","01","01","1700",,,
"Monochroa conspersella","NHMSYS0000503271","01","01","1700",,,
"Oligia latruncula","NHMSYS0021144690","01","01","1700",,,
"Udea prunalis","NHMSYS0021143726","01","01","1700",,,
"Paratalanta hyalinalis","NBNSYS0100004459","01","01","1700",,,
"Herminia grisealis","NHMSYS0021144427","01","01","1700",,,
"Zygaena viciae viciae","NHMSYS0021143433","01","01","1700",,,
"Amphipoea lucens","NBNSYS0000006462","01","01","1700",,,
"Thera cognata","NBNSYS0000005850","01","01","1700",,,
"Coptotriche heinemanni","NHMSYS0021142181","01","01","1700",,,
"Leucoptera malifoliella","NHMSYS0021142518","01","01","1700",,,
"Syncopacma cinctella","NHMSYS0000504429","01","01","1700",,,
"Clepsis rurinana","NHMSYS0000501314","01","01","1700",,,
"Chloroclysta siterata","NBNSYS0000005840","01","01","1700",,,
"Sorhagenia rhamniella","NHMSYS0000504259","01","01","1700",,,
"Agrochola haematidea","NHMSYS0000501172","10","10","1990",,,
"Archiearis parthenias","NBNSYS0000005734","01","01","1700",,,
"Aethalura punctulata","NHMSYS0021144260","01","01","1700",,,
"Ectoedemia spinosella","NHMSYS0000502278","01","01","1700",,,
"Coleophora currucipennella","NHMSYS0000501853","01","01","1700",,,
"Grapholita funebrana","NHMSYS0021143375","01","01","1700",,,
"Recurvaria leucatella","NHMSYS0000504026","01","01","1700",,,
"Porrittia galactodactyla","NHMSYS0021142934","01","01","1700",,,
"Aporophyla lueneburgensis","NBNSYS0000005281","01","01","1700",,,
"Cochylidia rupicola","NHMSYS0000501341","01","01","1700",,,
"Tinea semifulvella","NHMSYS0000504539","01","01","1700",,,
"Acronicta strigosa","NHMSYS0021144504","01","01","1700","31","12","1933"
"Ochsenheimeria urella","NHMSYS0000503442","01","01","1700",,,
"Epermenia farreni","NHMSYS0021142972","01","01","1700",,,
"Luffia ferchaultella","MM0001Z100BUSK11","01","01","1700",,,
"Coleophora niveicostella","NHMSYS0000501902","01","01","1700",,,
"Epinotia immundana","NHMSYS0000502436","01","01","1700",,,
"Crambus ericella","NHMSYS0021143757","01","01","1700",,,
"Zygaena viciae ytenensis","NHMSYS0021143435","01","01","1700","31","12","1927"
"Epiblema scutulana","NHMSYS0021143304","01","01","1700",,,
"Coscinia cribraria cribraria","NHMSYS0021144404","01","01","1700",,,
"Cosmopterix orichalcea","NHMSYS0000501996","01","01","1700",,,
"Hypena obsitalis","NHMSYS0021144367","21","09","1884",,,
"Rheumaptera hastata hastata","NHMSYS0021144034","01","01","1700",,,
"Tetramoera langmaidi","NHMSYS0021120360","01","01","1700",,,
"Agonopterix propinquella","NHMSYS0000501066","01","01","1700",,,
"Idaea aversata","NBNSYS0000005786","01","01","1700",,,
"Phyllonorycter mespilella","NHMSYS0021142436","01","01","1700",,,
"Bryotropha terrella","NHMSYS0021142667","01","01","1700",,,
"Caloptilia cuculipennella","NHMSYS0000501605","01","01","1700",,,
"Hofmannophila pseudospretella","NHMSYS0000502868","01","01","1700",,,
"Acrocercops brongniardella","NHMSYS0000500964","01","01","1700",,,
"Metzneria aprilella","NHMSYS0000503222","01","01","1700",,,
"Eugnorisma glareosa","NHMSYS0000502566","01","01","1700",,,
"Mompha subbistrigella","NHMSYS0000503265","01","01","1700",,,
"Phyllonorycter quercifoliella","NHMSYS0000503796","01","01","1700",,,
"Coleophora lutarea","NHMSYS0021142808","01","01","1700",,,
"Caloptilia hemidactylella","NHMSYS0021142420","01","01","1700",,,
"Scrobipalpa salicorniae","NHMSYS0021142751","01","01","1700",,,
"Nemapogon cloacella","NHMSYS0000503334","01","01","1700",,,
"Actebia praecox","NBNSYS0000006185","01","01","1700",,,
"Nyctobrya muralis","NHMSYS0021144559","01","01","1700",,,
"Denisia subaquilea","NBNSYS0100002773","01","01","1700",,,
"Pterostoma palpina","NBNSYS0000006097","01","01","1700",,,
"Agapeta hamana","NHMSYS0000501023","01","01","1700",,,
"Epinotia nemorivaga","NHMSYS0000502440","01","01","1700",,,
"Scythropia crataegella","NHMSYS0000504176","01","01","1700",,,
"Anania perlucidalis","NHMSYS0021127805","01","01","1700",,,
"Bankesia conspurcatella","NHMSYS0020705508","01","01","1700",,,
"Zelleria oleastrella","NHMSYS0021142464","01","01","1700",,,
"Hypenodes humidalis","MM0001Z100DMN711","01","01","1700",,,
"Lacanobia oleracea","NBNSYS0000006251","01","01","1700",,,
"Ectoedemia albifasciella","NHMSYS0000502263","01","01","1700",,,
"Idaea fuscovenosa","NBNSYS0000005778","01","01","1700",,,
"Cnephasia pumicana","NHMSYS0021005522","01","01","1986",,,
"Synanthedon spheciformis","NHMSYS0021143406","01","01","1700",,,
"Dysstroma truncata","NBNSYS0000146497","01","01","1700",,,
"Paracolax tristalis","NBNSYS0000006598","01","01","1700",,,
"Agonopterix conterminella","NHMSYS0000501054","01","01","1700",,,
"Stigmella ulmivora","NHMSYS0000504396","01","01","1700",,,
"Apotomis turbidana","NHMSYS0021143157","01","01","1700",,,
"Phyllonorycter scabiosella","NHMSYS0000503807","01","01","1700",,,
"Eupithecia denotata","NHMSYS0000520028","01","01","1700",,,
"Stenoptilia zophodactylus","NHMSYS0000504317","01","01","1700",,,
"Agrotis clavis","NBNSYS0000006174","01","01","1700",,,
"Photedes captiuncula expolita","NHMSYS0021144646","01","01","1700",,,
"Cnephasia communana","NHMSYS0000501329","01","01","1700",,,
"Cochylis roseana","NHMSYS0000501799","01","01","1700",,,
"Brachmia inornatella","NHMSYS0000501524","01","01","1700",,,
"Thera juniperata juniperata","NHMSYS0021143978","01","01","1700",,,
"Phyllonorycter nigrescentella","NHMSYS0000503790","01","01","1700",,,
"Tholera decimalis","NBNSYS0000006271","01","01","1700",,,
"Cucullia umbratica","NBNSYS0000006309","01","01","1700",,,
"Yponomeuta cagnagella","NHMSYS0021142458","01","01","1700",,,
"Swammerdamia passerella","NHMSYS0000504413","01","01","1700",,,
"Rhyacionia logaea","NBNSYS0100005143","01","01","1700",,,
"Amphipyra pyramidea","NBNSYS0000006392","01","01","1700",,,
"Mythimna vitellina","NHMSYS0021144863","01","01","1700",,,
"Cucullia artemisiae","NBNSYS0000006306","01","01","1700",,,
"Trichiura crataegi","NBNSYS0000005701","01","01","1700",,,
"Pammene obscurana","NHMSYS0000503561","01","01","1700",,,
"Trifurcula immundella","NHMSYS0000504587","01","01","1700",,,
"Scrobipalpula tussilaginis","NHMSYS0000504158","01","01","1700",,,
"Swammerdamia pyrella","NHMSYS0000504414","01","01","1700",,,
"Venusia cambrica","NBNSYS0000005964","01","01","1700",,,
"Conistra erythrocephala","NHMSYS0021144721","01","01","1700",,,
"Ancylosis oblitella","NHMSYS0000501242","01","01","1700",,,
"Antispila petryi","NHMSYS0000501270","01","01","1700",,,
"Apamea furva britannica","NHMSYS0021144676","01","01","1700",,,
"Aplota palpellus","NHMSYS0021142562","01","01","1700",,,
"Agrotis puta","NBNSYS0000006178","01","01","1700",,,
"Gynnidomorpha vectisana","NBNSYS0100003315","01","01","1700",,,
"Choristoneura lafauryana","NHMSYS0000501770","01","01","1700","31","12","1962"
"Mythimna impura","NHMSYS0021144862","01","01","1700",,,
"Zygaena exulans","NHMSYS0000520663","01","01","1700",,,
"Parornix carpinella","NHMSYS0000503644","01","01","1700",,,
"Polymixis lichenea scillonea","NHMSYS0021144774","01","01","1700",,,
"Bucculatrix bechsteinella","NBNSYS0100002131","01","01","1700",,,
"Synaphe punctalis","NHMSYS0000504424","01","01","1700",,,
"Crambus hamella","NHMSYS0000502011","01","01","1700",,,
"Stigmella svenssoni","NHMSYS0000504389","01","01","1700",,,
"Stigmella catharticella","NHMSYS0000504342","01","01","1700",,,
"Apodia bifractella","NHMSYS0021142697","01","01","1700",,,
"Elachista bisulcella","NHMSYS0021142273","01","01","1700",,,
"Eana argentana","NHMSYS0000502245","01","01","1875",,,
"Cauchas fibulella","NHMSYS0021142166","01","01","1700",,,
"Rivula sericealis","NBNSYS0000006578","01","01","1700",,,
"Zygaena lonicerae latomarginata","NHMSYS0021143441","01","01","1700",,,
"Hoplodrina octogenaria","NHMSYS0021144579","01","01","1700",,,
"Agrochola macilenta","NHMSYS0021144714","01","01","1700",,,
"Hemaris tityus","NBNSYS0000006070","01","01","1700",,,
"Xestia sexstrigata","NBNSYS0000006224","01","01","1700",,,
"Grapholita pallifrontana","NHMSYS0021143364","01","01","1700",,,
"Gynnidomorpha alismana","NBNSYS0100003311","01","01","1700",,,
"Eupithecia icterata","NBNSYS0000005926","01","01","1700",,,
"Gagitodes sagittata","NHMSYS0021144066","01","01","1700",,,
"Phyllonorycter harrisella","NHMSYS0000503778","01","01","1700",,,
"Trifurcula headleyella","NBNSYS0100005899","01","01","1700",,,
"Allophyes oxyacanthae","NBNSYS0000006338","01","01","1700",,,
"Xylocampa areola","NBNSYS0000006336","01","01","1700",,,
"Macaria alternata","NBNSYS0100003853","01","01","1700",,,
"Leucoma salicis","NBNSYS0000006117","01","01","1700",,,
"Coscinia striata","NHMSYS0021144408","01","01","1800",,,
"Phyllonorycter spinicolella","NBNSYS0100004624","01","01","1700",,,
"Xestia c-nigrum","NBNSYS0000006217","01","01","1700",,,
"Ptocheuusa paupella","NHMSYS0000503982","01","01","1700",,,
"Prays oleae","NHMSYS0020530790","22","01","2009",,,
"Xanthia togata","NBNSYS0000006368","01","01","1700",,,
"Electrophaes corylata","NBNSYS0000005853","01","01","1700",,,
"Utetheisa pulchella","NBNSYS0000006140","01","01","1800",,,
"Tuta absoluta","NHMSYS0020973895","01","01","1700",,,
