organism_key,taxon,code
NBNORG0000084396,Stereocaulon dactylophyllum var. dactylophyllum,3
NBNORG0000015683,Stereocaulon dactylophyllum var. occidentale,3
NBNORG0000015684,Stereocaulon delisei,3
NBNORG0000015685,Stereocaulon evolutum,3
NBNORG0000015686,Stereocaulon glareosum,3
NBNORG0000015708,Stereocaulon leucophaeopsis,3
NBNORG0000015687,Stereocaulon nanodes,2
NBNORG0000015689,Stereocaulon pileatum,2
NBNORG0000005927,Stereocaulon plicatile,4
NBNORG0000015690,Stereocaulon saxatile,3
NBNORG0000015691,Stereocaulon spathuliferum,4
NBNORG0000015692,Stereocaulon symphycheilum,4
NBNORG0000015693,Stereocaulon tomentosum,5
NBNORG0000084399,Stereocaulon tornense,3
NBNORG0000015695,Stereocaulon vesuvianum var. nodulosum,1
NBNORG0000084400,Stereocaulon vesuvianum var. symphycheileoides,3
NBNORG0000084401,Stereocaulon vesuvianum var. vesuvianum,1
NBNORG0000015858,Sticta canariensis,2
NBNORG0000123250,Sticta fuliginosa s. lat.,1
NBNORG0000015860,Sticta limbata,1
NBNORG0000015861,Sticta sylvatica,1
NBNORG0000084431,Stigmidium aggregatum,5
NBNORG0000005937,Stigmidium arthoniae,3
NBNORG0000095923,Stigmidium clauzadei,4
NBNORG0000005938,Stigmidium congestum,3
NBNORG0000005939,Stigmidium degelii,2
NBNORG0000084432,Stigmidium ephebes,4
NBNORG0000005940,Stigmidium epiramalina,3
NBNORG0000108641,Stigmidium eucline,4
NBNORG0000005941,Stigmidium fuscatae,3
NBNORG0000084433,Stigmidium gyrophorarum,4
NBNORG0000005942,Stigmidium hageniae,3
NBNORG0000084434,Stigmidium lecidellae,3
NBNORG0000014338,Stigmidium marinum,3
NBNORG0000084435,Stigmidium microspilum,2
NBNORG0000005943,Stigmidium mitchellii,4
NBNORG0000005944,Stigmidium mycobilimbiae,5
NBNORG0000014339,Stigmidium peltideae,3
NBNORG0000084436,Stigmidium punctillum,4
NBNORG0000005946,Stigmidium rivulorum,4
NBNORG0000005947,Stigmidium solorinarium,3
NBNORG0000084437,Stigmidium superpositum,5
NBNORG0000005948,Stigmidium tabacinae,3
NBNORG0000005949,Stigmidium xanthoparmeliarum,4
NBNORG0000015697,Strangospora microhaema,3
NBNORG0000015698,Strangospora moriformis,3
NBNORG0000084460,Strangospora pinicola,3
NBNORG0000108642,Strigula calcarea,4
NBNORG0000016163,Strigula jamesii,3
NBNORG0000085971,Strigula muscicola,5
NBNORG0000084468,Strigula phaea,3
NBNORG0000084469,Strigula stigmatella var. alpestris,3
NBNORG0000084470,Strigula stigmatella var. stigmatella,4
NBNORG0000005970,Strigula tagananae,4
NBNORG0000016165,Strigula taylorii,3
NBNORG0000084471,Strigula thelopsidoides,4
NBNORG0000013772,Synarthonia astroidestera,3
NBNORG0000006019,Syncesia myrticola,3
NBNORG0000099077,Taeniolella cladinicola,4
NBNORG0000006036,Taeniolella delicata,4
NBNORG0000006038,Taeniolella phaeophysciae,1
NBNORG0000006041,Taeniolella punctata,4
NBNORG0000084550,Taeniolella rolfii,3
NBNORG0000006046,Taeniolina scripta,4
NBNORG0000129303,Talpapellis beschiana,4
NBNORG0000084597,Telogalla olivieri,3
NBNORG0000016544,Teloschistes chrysophthalmos,4
NBNORG0000016545,Teloschistes flavicans,1
NBNORG0000075857,Tephromela atra var. atra,1
NBNORG0000084615,Tephromela atra var. torulosa,2
NBNORG0000084616,Tephromela grumosa,2
NBNORG0000084617,Tephromela pertusarioides,4
NBNORG0000015280,Tetramelas insignis,4
NBNORG0000076994,Tetramelas papillatus,4
NBNORG0000015282,Tetramelas pulverulentus,4
NBNORG0000084772,Thalloidima diffractum,5
NBNORG0000024822,Thalloidima opuntioides,5
NBNORG0000024821,Thalloidima physaroides,5
NBNORG0000024823,Thalloidima rosulatum,5
NBNORG0000027108,Thalloidima sedifolium,1
NBNORG0000016142,Thamnogalla crombiei,4
NBNORG0000084660,Thelenella larbalestieri,4
NBNORG0000015898,Thelenella modesta,5
NBNORG0000084662,Thelenella muscorum var. octospora,3
NBNORG0000016584,Thelidium decipiens,3
NBNORG0000084681,Thelidium fontigenum,4
NBNORG0000006096,Thelidium methorium,5
NBNORG0000084684,Thelidium minutulum,3
NBNORG0000084686,Thelidium pluvium,3
NBNORG0000052386,Thelidium zwackhii,3
NBNORG0000099090,Thelocarpon coccosporum,4
NBNORG0000084689,Thelocarpon epibolum var. epibolum,3
NBNORG0000015701,Thelocarpon epibolum var. epithallinum,3
NBNORG0000084690,Thelocarpon impressellum,3
NBNORG0000015702,Thelocarpon intermediellum,3
NBNORG0000015703,Thelocarpon laureri,3
NBNORG0000015704,Thelocarpon lichenicola,3
NBNORG0000084691,Thelocarpon magnussonii,4
NBNORG0000015705,Thelocarpon olivaceum,4
NBNORG0000006097,Thelocarpon opertum,4
NBNORG0000084692,Thelocarpon pallidum,3
NBNORG0000084693,Thelocarpon robustum,4
NBNORG0000084694,Thelocarpon saxicola,4
NBNORG0000006098,Thelocarpon sphaerosporum,4
NBNORG0000006099,Thelocarpon strasseri,3
NBNORG0000015706,Thelocarpon superellum,4
NBNORG0000006100,Thelopsis isiaca,4
NBNORG0000014477,Thelopsis rubella,2
NBNORG0000014478,Thelotrema lepadinum,1
NBNORG0000006101,Thelotrema macrosporum,3
NBNORG0000015707,Thermutis velutina,3
NBNORG0000016590,Thrombium epigaeum,3
NBNORG0000083432,Toensbergia leucococca,4
NBNORG0000014345,Tomasellia diffusa,3
NBNORG0000014346,Tomasellia gelatinosa,2
NBNORG0000015256,Toninia plumbina,3
NBNORG0000015710,Toninia squalida,4
NBNORG0000084775,Toninia subfuscae,4
NBNORG0000084776,Toninia thiopsora,2
NBNORG0000108645,Toninia verrucariae,4
NBNORG0000076713,Toniniopsis bagliettoana,2
NBNORG0000084771,Toniniopsis coelestina,5
NBNORG0000015709,Toniniopsis mesoidea,3
NBNORG0000015259,Toniniopsis separabilis,4
NBNORG0000006150,Toniniopsis verrucarioides,3
NBNORG0000083563,Topeliopsis azorica,4
NBNORG0000015712,Tornabea scutellifera,1
NBNORG0000084810,Trapelia corticola,2
NBNORG0000091108,Trapelia glebulosa s. lat.,2
NBNORG0000125451,Trapelia glebulosa s. str.,3
NBNORG0000084811,Trapelia obtegens,2
NBNORG0000084812,Trapelia placodioides,2
NBNORG0000015713,Trapeliopsis aeneofusca,5
NBNORG0000084814,Trapeliopsis flexuosa,2
NBNORG0000084815,Trapeliopsis gelatinosa,2
NBNORG0000015714,Trapeliopsis glaucolepidea,2
NBNORG0000015715,Trapeliopsis granulosa,2
NBNORG0000015716,Trapeliopsis percrenata,2
NBNORG0000084816,Trapeliopsis pseudogranulosa,1
NBNORG0000015717,Trapeliopsis viridescens,4
NBNORG0000015718,Trapeliopsis wallrothii,2
NBNORG0000080626,Traponora varians,4
NBNORG0000084835,Tremella caloplacae,3
NBNORG0000108646,Tremella candelariellae,3
NBNORG0000006186,Tremella cetrariicola,2
NBNORG0000084838,Tremella cladoniae,3
NBNORG0000006187,Tremella coppinsii,2
NBNORG0000006188,Tremella hypogymniae,2
NBNORG0000006191,Tremella lichenicola,2
NBNORG0000006192,Tremella lobariacearum,2
NBNORG0000006193,Tremella normandinae,3
NBNORG0000006195,Tremella pertusariae,3
NBNORG0000006196,Tremella phaeographidis,3
NBNORG0000006197,Tremella phaeophysciae,2
NBNORG0000006198,Tremella protoparmeliae,3
NBNORG0000108647,Tremella ramalinae,3
NBNORG0000095924,Tremella tuckerae,3
NBNORG0000015719,Tremolecia atrata,2
NBNORG0000006218,Trichoconis lichenicola,4
NBNORG0000084989,Trichonectria hirta,4
NBNORG0000006273,Trichothecium roseum,3
NBNORG0000016591,Trimmatothele perquisita,5
NBNORG0000075966,Trimmatothelopsis benedarensis,4
NBNORG0000024713,Trimmatothelopsis rhizobola,3
NBNORG0000024728,Tylophoron hibernicum,3
NBNORG0000015720,Tylothallia biformigera,3
NBNORG0000015724,Umbilicaria deusta,1
NBNORG0000015725,Umbilicaria grisea,3
NBNORG0000015726,Umbilicaria hirsuta,3
NBNORG0000015727,Umbilicaria hyperborea,2
NBNORG0000015728,Umbilicaria nylanderiana,4
NBNORG0000015729,Umbilicaria polyphylla,1
NBNORG0000015730,Umbilicaria polyrrhiza,1
NBNORG0000085106,Umbilicaria proboscidea,1
NBNORG0000015732,Umbilicaria torrefacta,1
NBNORG0000085115,Unguiculariopsis lesdainii,3
NBNORG0000015812,Unguiculariopsis lettaui,2
NBNORG0000085116,Unguiculariopsis manriquei,3
NBNORG0000006403,Unguiculariopsis refractiva,4
NBNORG0000006404,Unguiculariopsis thallophila,2
NBNORG0000015733,Usnea articulata,1
NBNORG0000085207,Usnea cornuta s. lat. sensu auct. brit.,2
NBNORG0000085208,Usnea esperantiana,3
NBNORG0000015738,Usnea flammea,2
NBNORG0000085209,Usnea flavocardia,3
NBNORG0000118322,Usnea florida,2
NBNORG0000015740,Usnea fragilescens,5
NBNORG0000015740,Usnea fragilescens,2
NBNORG0000085213,Usnea fulvoreagens,4
NBNORG0000015741,Usnea glabrata,4
NBNORG0000015742,Usnea glabrescens,4
NBNORG0000015744,Usnea rubicunda,2
NBNORG0000085218,Usnea silesiaca,4
NBNORG0000015745,Usnea subfloridana,1
NBNORG0000085219,Usnea wasmuthii,2
NBNORG0000079309,Vahliella atlantica,3
NBNORG0000002207,Vahliella leucophaea,2
NBNORG0000016592,Verrucaria aethiobola,4
NBNORG0000099177,Verrucaria anziana,4
NBNORG0000016595,Verrucaria aquatilis,2
NBNORG0000085283,Verrucaria aranensis,5
NBNORG0000024825,Verrucaria bryoctona,3
NBNORG0000085285,Verrucaria bulgarica,4
NBNORG0000016596,Verrucaria caerulea,2
NBNORG0000108651,Verrucaria cernaensis,3
NBNORG0000085286,Verrucaria ceuthocarpa,5
NBNORG0000016599,Verrucaria conturmatula,3
NBNORG0000085287,Verrucaria degelii,5
NBNORG0000016601,Verrucaria ditmarsica,3
NBNORG0000016618,Verrucaria dolosa,3
NBNORG0000085288,Verrucaria elaeina,2
NBNORG0000016604,Verrucaria funckii,3
NBNORG0000016605,Verrucaria fusconigrescens,2
NBNORG0000016607,Verrucaria halizoa,3
NBNORG0000016608,Verrucaria hochstetteri,2
NBNORG0000108652,Verrucaria hydrophila,3
NBNORG0000016610,Verrucaria internigrescens,3
NBNORG0000085294,Verrucaria knowlesiae,5
NBNORG0000006441,Verrucaria macrostoma f. furfuracea,2
NBNORG0000118327,Verrucaria macrostoma forma macrostoma,2
NBNORG0000085298,Verrucaria madida,4
NBNORG0000016612,Verrucaria margacea,3
NBNORG0000016616,Verrucaria muralis,2
NBNORG0000099179,Verrucaria nigrescens f. nigrescens,1
NBNORG0000099180,Verrucaria nigrescens f. tectorum,2
NBNORG0000108653,Verrucaria nodosa,5
NBNORG0000006442,Verrucaria pachyderma,3
NBNORG0000085301,Verrucaria phaeosperma,4
NBNORG0000016621,Verrucaria praetermissa,2
NBNORG0000016622,Verrucaria prominula,3
NBNORG0000016623,Verrucaria sandstedei,3
NBNORG0000085304,Verrucaria simplex,3
NBNORG0000108655,Verrucaria sphaerospora,4
NBNORG0000108656,Verrucaria squamulosa,4
NBNORG0000099181,Verrucaria sublobulata,5
NBNORG0000016625,Verrucaria viridula,2
NBNORG0000016614,Verrucaria xyloxena,4
NBNORG0000095926,Verrucocladosporium dirinae,4
NBNORG0000085296,Verrucula latericola,5
NBNORG0000099183,Verrucula maritimaria,5
NBNORG0000099185,Verruculopsis flavescentaria,5
NBNORG0000024827,Vestergrenopsis elaeina,3
NBNORG0000024828,Vezdaea acicularis,3
NBNORG0000085313,Vezdaea aestivalis,3
NBNORG0000085314,Vezdaea cobria,3
NBNORG0000085315,Vezdaea leprosa,3
NBNORG0000085316,Vezdaea retigera,3
NBNORG0000085317,Vezdaea rheocarpa,3
NBNORG0000085318,Vezdaea stipitata,4
NBNORG0000015586,Violella fucata,2
NBNORG0000006493,Vouauxiella lichenicola,3
NBNORG0000006494,Vouauxiella verrucosa,3
NBNORG0000085354,Vouauxiomyces santessonii,4
NBNORG0000085355,Vouauxiomyces truncatus,4
NBNORG0000006499,Vulpicida juniperinus,5
NBNORG0000006500,Vulpicida pinastri,1
NBNORG0000015746,Wadeana dendrographa,3
NBNORG0000015747,Wadeana minuta,3
NBNORG0000006515,Weddellomyces epicallopisma,3
NBNORG0000006516,Weddellomyces macrosporus,4
NBNORG0000085367,Weddellomyces periphericus,4
NBNORG0000085369,Wentiomyces lichenicola subsp. bouteillei,4
NBNORG0000085384,Xanthoparmelia conspersa,1
NBNORG0000015592,Xanthoparmelia delisei,4
NBNORG0000026965,Xanthoparmelia loxodes,2
NBNORG0000081897,Xanthoparmelia luteonotata,4
NBNORG0000085385,Xanthoparmelia mougeotii,2
NBNORG0000095927,Xanthoparmelia perrugata,4
NBNORG0000006525,Xanthoparmelia protomatrae,4
NBNORG0000026966,Xanthoparmelia pulla,4
NBNORG0000085386,Xanthoparmelia tinctina,4
NBNORG0000015602,Xanthoparmelia verruculifera,2
NBNORG0000024829,Xanthoria aureola,2
NBNORG0000085388,Xanthoria calcicola,1
NBNORG0000085390,Xanthoria elegans,1
NBNORG0000085391,Xanthoria fulva,5
NBNORG0000016548,Xanthoria polycarpa,1
NBNORG0000016547,Xanthoria ulophyllodes,2
NBNORG0000006528,Xanthoriicola physciae,1
NBNORG0000004835,Xenonectriella fissuriprodiens,2
NBNORG0000133773,Xenonectriella leptaleae,4
NBNORG0000108658,Xenonectriella lutescens,4
NBNORG0000015819,Xerotrema megalospora,3
NBNORG0000015748,Xylographa trunciseda,3
NBNORG0000085434,Xylographa vitiligo,2
NBNORG0000015406,Xylopsora caradocensis,3
NBNORG0000015407,Xylopsora friesii,3
NBNORG0000006554,Zevadia peroccidentalis,4
NBNORG0000084110,Zhurbenkoa epicladonia,5
NBNORG0000015774,Zwackhia prosodea,3
NBNORG0000082061,Zwackhia sorediifera,2
NBNORG0000006572,Zwackhiomyces berengerianus,4
NBNORG0000085462,Zwackhiomyces coepulonus,4
NBNORG0000085463,Zwackhiomyces dispersus,4
NBNORG0000006573,Zwackhiomyces immersae,4
NBNORG0000085464,Zwackhiomyces lacustris,4
NBNORG0000085465,Zwackhiomyces lecanorae,4
NBNORG0000108659,Zwackhiomyces physciicola,3
NBNORG0000014048,Zwackhiomyces sphinctrinoides,4
NBNORG0000006027,Zyzygomyces bachmannii,2
NBNORG0000006030,Zyzygomyces physciacearum,1
