tvk,km100,km10,coord_system,organism_key,allow_org_key,rtvk,taxon
NBNSYS0000010892,SU,00 01 02 08 09 10 11 12 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 81 82 83 84 85 86 87 88 90 91 92 93 94 95 98 99,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,SX,06 07 08 16 17 18 26 27 28 36 37 38 39 46 47 48 49 56 57 58 59 65 66 67 68 69 75 76 77 78 79 85 86 87 88 89 98 99,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,SY,08 09 18 19 28 29 38 39 49 59 68 69 77 78 79 87 88 89 97 98 99,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,SZ,07 08 09 19 28 29 38 39 47 48 49 57 58 59,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,TA,00 07 08 09 10 11 20 21 30 31 40 41,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,TF,00 01 02 03 04 06 07 08 09 10 11 12 16 17 18 19 20 21 22 26 27 28 29 35 36 37 38 39 45 46 47 48 49 50 51 52 55 56 57 60 61 62 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,TL,00 02 03 04 05 06 07 08 09 10 11 12 13 14 15 19 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,TM,02 03 04 05 08 09 12 13 14 15 18 19 22 23 24 25 26 28 29 33 34 35 36 39 44 45 46 49,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,TQ,00 01 02 03 04 05 08 09 10 11 12 13 14 15 18 19 20 21 22 23 24 25 30 31 32 33 34 35 40 41 42 43 44 50 51 52 53 54 55 59 60 61 62 63 64 65 69 71 72 73 74 75 79 89,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,TR,02 03 04 12 13 14 23 24,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010892,TV,49 59,OSGB,NBNORG0000011340,allow,NBNSYS0000010892,Paraleptophlebia submarginata
NBNSYS0000010893,NH,01 02 03 11 12 13 21 22 23,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,NT,70 74 75 76 80 84 85 86 90 94 95 96,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,NY,78 79 88 89 98 99,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,SE,00 01 10 11 20 21,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,SK,06 07 08 09 16 17 18 19 26 27 28 29,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,SO,45 46 47 55 56 57 65 66 67,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,ST,80 81 82 90 91 92,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,SU,00 01 02 10 11 12 33 34 35 43 44 45 53 54 55 70 71 72 80 81 82 90 91 92,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,TL,93 94 95,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010893,TM,03 04 05 13 14 15,OSGB,NBNORG0000011341,allow,NBNSYS0000010893,Paraleptophlebia werneri
NBNSYS0000010895,NJ,70 71 72 80 81 82 90 91 92,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,NN,80 90 93 94 95,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,NO,00 03 04 05 13 14 15 23 24 25 33 34 35,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,NS,88 89 92 93 94 98 99,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,NT,00 02 03 04 08 09 10 12 13 14 20 70 80 82 83 84 90 91 92 93 94,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,NU,00 01 02 03 04 10 11 12 13 20 21,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,NY,06 07 08 09 16 17 18 19 26 27 28 29 34 35 36 44 45 46 51 52 53 54 55 56 61 62 63 71 72 73 78 79 88 89 98 99,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,NZ,08 09 18 19 28 29 39,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,SD,87 88 89 97 98 99,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,SE,07 08 09 33 34 35 43 44 45 47 48 49 53 54 55 56 57 58 59 66 67 68 69 76 77 78 94 95 96,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,SJ,30 31 32 40 41 42 50 51 52,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,SN,86 87 88 96 97 98,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,SO,03 04 05 06 07 08 13 14 15 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 54 55 56 57 58 60 61 62 65 66 67 74 75 76 84 85 86 94 95 96,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,ST,28 29 38 39 48 49,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,SU,22 23 24 30 31 32 33 34 35 40 41 42 43 44 45 50 51 52 53 54 55,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010895,TA,04 05 06 14 15 16,OSGB,NBNORG0000011342,allow,NBNSYS0000010895,Ephemerella notata
NBNSYS0000010896,SJ,30 31 32 40 41 42 50 51 52 60 70 80,OSGB,NBNORG0000011343,allow,NBNSYS0000010896,Potamanthus luteus
NBNSYS0000010896,SN,71 72 73 81 82 83 90 91 92 93 95 96 97,OSGB,NBNORG0000011343,allow,NBNSYS0000010896,Potamanthus luteus
NBNSYS0000010896,SO,00 02 03 04 05 06 07 08 10 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 84 85 86 87 88 89 97 98 99,OSGB,NBNORG0000011343,allow,NBNSYS0000010896,Potamanthus luteus
NBNSYS0000010896,SP,07 08 09 50 60 70,OSGB,NBNORG0000011343,allow,NBNSYS0000010896,Potamanthus luteus
NBNSYS0000010896,SS,96 97 98 99,OSGB,NBNORG0000011343,allow,NBNSYS0000010896,Potamanthus luteus
NBNSYS0000010896,ST,06 07 08 09 16 17 18 19 28 29 38 39 48 49 59 69,OSGB,NBNORG0000011343,allow,NBNSYS0000010896,Potamanthus luteus
NBNSYS0000010896,SU,33 34 35 43 44 45 53 54 55 58 59 68 69 78 79,OSGB,NBNORG0000011343,allow,NBNSYS0000010896,Potamanthus luteus
NBNSYS0000010898,SK,80 81 90 91,OSGB,NBNORG0000011344,allow,NBNSYS0000010898,Ephemera lineata
NBNSYS0000010898,SP,40 50 60 89 99,OSGB,NBNORG0000011344,allow,NBNSYS0000010898,Ephemera lineata
NBNSYS0000010898,SU,48 49 56 57 58 59 66 67 68 69 76 77 78 79 86 87 88 89 96 97 98 99,OSGB,NBNORG0000011344,allow,NBNSYS0000010898,Ephemera lineata
NBNSYS0000010898,SZ,47 48 49 57 58 59 68 69,OSGB,NBNORG0000011344,allow,NBNSYS0000010898,Ephemera lineata
NBNSYS0000010898,TF,00 01,OSGB,NBNORG0000011344,allow,NBNSYS0000010898,Ephemera lineata
NBNSYS0000010898,TL,09,OSGB,NBNORG0000011344,allow,NBNSYS0000010898,Ephemera lineata
NBNSYS0000010898,TQ,05 06 07 08 09 15 16 17 25 26 27 30 31 32 40 41 42 50 51 52,OSGB,NBNORG0000011344,allow,NBNSYS0000010898,Ephemera lineata
NBNSYS0000010899,NT,70 80 90,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,NY,78 79 88 89 98 99,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SD,93 94 95,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SE,03 04 05 06 13 14 15 16 23 24 25 26 33 34 35 36 43 44 45 46 51 52 53 61 62 63 64 65 66 71 72 73 74 75 76 80 81 82 83 84 85 86 87 88 90 91 92 96 97 98,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SJ,54 55 56 64 65 66 74 75 76 81 82 83 84 85 86 90 91 92 93 94 95 96 97 98,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SK,00 01 02 03 04 05 06 07 08 10 11 12 13 14 16 17 18 20 21 22 23 24 25 26 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 87 89 90 91 93 94 95 96 97 98 99,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SO,35 36 37 45 46 47 50 51 52 55 56 57 60 61 62 63 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 93 94 95 96,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SP,00 01 02 03 04 05 06 07 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 78 79 80 81 82 83 84 85 86 88 89 90 91 92 93 94 95 96 98 99,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,ST,22 23 24 32 33 34 42 43 44 60 61 62 69 70 71 72 78 79 80 81 82 88 89 90 98 99,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SU,00 08 09 18 19 21 22 23 28 29 31 32 33 38 39 41 42 43 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SY,88 89 98 99,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,SZ,08 09,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,TA,00 01 02 06 07 08 10 11,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,TF,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 34 35 36 37 38 50 51 52 60 61 62 70 71 72 80 81 82 83 90 91 92 93,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,TG,00 01 02 03 10 11 12 20 21 22 30 31 32 40 41 42,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,TL,02 03 04 05 06 07 08 09 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,TM,02 03 04 05 06 07 08 09 12 13 14 15 16 17 18 19 24 25 26 27 28 29 34 35 36 37 38 39 44 45 46 47 48 49,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0000010899,TQ,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 37 38 39 40 41 42 43 44 45 47 48 49 50 51 52 53 54 55 59 61 62 63 64 65 66 69 70 71 72 73 74 75 76 79 80 81 82 83 84 85 86 89 91 92 99,OSGB,NBNORG0000011345,allow,NBNSYS0000010899,Ephemera vulgata
NBNSYS0100002066,NN,50 60 70 80 90,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,NO,00,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,NS,58 59 68 69 78 79 88 89 98 99,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,NT,08 09 82 83 84 91 92 93 94,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,NU,01 02 03 04 11 12 13,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,SD,42 43 44 52 53 54 62 63 64 74 75 76 84 85 86 94 95 96,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,SE,27 28 29 34 35 36 37 38 39 43 44 45 46 47 48 49 53 54 55 56 57 62 63 64 65 66 67 68 72 73 74 75 76 77 78 82 83 84 85 86 87 88,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,SJ,20 21 22 30 31 32 40 41 42 50 51 52 53 54 60 61 62 63 64 70 71 72 73 74 80,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,SO,25 26 27 35 36 37 45 46 47 68 69 76 77 78 79 86 87 88 89 96 97 98,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,SS,30 31 32 40 41 42 50 51 52,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,SU,62 63 64 72 73 74 82 83 84 85 90 91 92 93 94 95,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,SY,77 78 79 87 88 89 97 98 99,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,TF,26 27 28 35 36 37 38 45 46 47 48 55 56 57 82 83 84 92 93 94,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,TG,02 03 04 12 13 14 22 23 24,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0100002066,TQ,00 01 02 03 04 05 10 11 12,OSGB,NBNORG0000011346,allow,NBNSYS0000010900,Brachycercus harrisella
NBNSYS0000010903,NC,92 93 94,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,ND,02 03 04 12 13 14,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,NJ,30 40 50,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,NN,93 94 95,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,NO,03 04 05 13 14 15 38 39 48 49 58 59,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,NT,74 75 76 84 85 86 94 95 96,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,SJ,50 51 60 61 70 71,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,SK,31 32 33 41 42 43 51 52 53 70 80 90,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,SO,59 69 79,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,SP,67 68 69 77 78 79 87 88 89 98 99,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,ST,60 70 80,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,SY,68 69 78 79 88 89,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,TL,24 25 26 34 35 36 44 45 46 75 76 77 82 83 84 85 86 87 92 93 94 95 96 97,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010903,TM,02 03 04,OSGB,NBNORG0000011347,allow,NBNSYS0000010903,Caenis macrura
NBNSYS0000010904,HY,20 21 22 23 30 31 32 33 40 41 42,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NB,23 24 25 32 33 34 35 42 43 44 45 52 53 54 90 91,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NC,00 01 02 03 10 11 12 13 14 15 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 40 41 42 43 45 46 50 51 52 53 55 56 60 61 62 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,ND,01 02 03 04 05 06 07 12 13 14 15 16 17 23 24 25 26 27,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NG,20 30 40 77 78 79 82 83 84 85 87 88 89 92 93 94 95 96 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NH,02 03 04 05 06 07 08 09 10 11 13 14 15 16 17 18 19 20 21 24 25 26 27 28 29 30 31 34 35 36 39 40 41 42 43 44 45 46 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 73 74 75 76 77 79 89 91 92 93,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NJ,01 02 03 11 12 13 14 15 16 24 25 26 30 34 35 36 40 50 70 71 72 80 81 82 90 91 92,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NM,29 38 39 48 49 55 56 57 65 66 67 75 76 77 81 82 83 84 91 92 93 94,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NN,01 02 03 04 19 29 34 35 36 39 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NO,00 01 02 03 04 05 06 10 11 12 13 14 15 16 20 21 22 23 24 25 26 30 31 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 72 74 75 76 77 78 79 86 87 88 89 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NS,21 22 23 31 32 33 35 36 37 41 42 43 45 46 47 48 49 51 52 53 55 56 57 58 59 61 62 63 67 68 69 71 72 73 76 77 78 79 86 87 88 89 90 91 92 93 95 96 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NT,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 90 91 92 93 94 95 96,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NU,00 01 02 03 04 05 10 11 12 13 20 21,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NX,24 25 26 27 28 34 35 36 37 38 44 45 46 47 48 55 56 57 66 67 68 75 76 77 78 85 86 87 88 90 91 92 95 96 97 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NY,00 01 02 03 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 40 41 42 43 44 45 46 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,NZ,00 01 02 03 04 05 06 07 08 09 10 11 12 13 18 19 20 21 22 28 29 30 31 32 39 40 41 42 50 51 52 60 61 70 71 80 81 90 91,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SD,08 09 17 18 19 27 28 29 30 37 38 39 40 45 46 47 48 49 50 55 56 57 58 59 65 66 67 68 69 77 78 79 84 85 86 87 88 89 92 93 94 95 96 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SE,02 03 04 05 06 07 08 09 12 13 14 15 16 17 18 19 23 24 25 26 27 28 29 33 34 35 36 37 38 39 42 43 44 45 46 47 48 49 50 52 53 54 55 56 57 58 60 62 63 64 65 66 67 68 69 70 76 77 78 79 86 87 88 89 90 94 95 96 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SH,55 56 57 58 65 66 67 68 75 76 77 78 80 90,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SJ,00 10 11 12 13 20 21 22 23 30 31 32 33 34 35 38 39 40 41 42 43 44 45 48 49 50 51 52 53 54 55 58 59 81 82 83 91 92 93 94 95 96 97,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SK,01 02 03 04 05 06 07 13 14 15 16 17 18 19 22 23 24 25 26 27 28 29 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 50 51 52 53 54 57 58 59 60 61 67 68 69 70 77 78 79 80 81 82 83 91 92 93 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SM,80 81 82 83 90 91 92 93,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SN,00 01 02 03 10 11 12 13 21 22 23 60 70 71 72 73 80 81 82 83 85 86 87 88 89 90 91 92 93 95 96 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SO,01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 54 55 56 57 58 59 66 67 68 74 75 76 77 78 84 85 86 87 88 90 91 92 94 95 96,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SP,00 01 02 03 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 30 34 35 36 37 38 49 54 55 56 59 64 65 66 68 69 74 75 76 78 79 86 87 88 89 94 95 96 97 98,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SS,20 21 22 30 31 32 40 41 42 43 44 50 51 52 53 54 60 61 62 63 64 68 69 71 72 73 74 75 78 79 80 81 82 83 84 88 89 90 91 92 93 94 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,ST,00 01 02 03 04 10 11 12 13 20 21 22 28 29 30 31 32 38 39 40 41 42 48 49 50 51 52 60 61 62 66 67 68 70 71 72 75 76 77 78 80 81 85 86 87 88 90 91 92 95 96 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SU,00 01 02 03 09 10 11 12 13 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 58 61 62 63 64 65 66 67 68 71 72 73 74 75 76 77 78 81 82 83 84 85 90 91 92 93 94 95,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SW,61 62 71 72 81 82 96 97 98,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SX,05 06 07 08 09 15 16 17 18 19 25 26 27 29 35 36 37 38 39 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SY,07 08 09 18 19 28 29 38 39 49 59 68 69 77 78 79 87 88 89 97 98 99,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,SZ,09 19 28 29 38 39 48 49,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,TA,00 04 05 06 07 08 09 10 14 15 16,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,TF,01 02 03 08 09 18 19 20 21 30 31 40 41 50 60 70,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
NBNSYS0000010904,TG,10 11 20 21 30 31,OSGB,NBNORG0000011348,allow,NBNSYS0000010904,Caenis rivulorum
