"organism_key","taxon","error_location","taxon_group","allow_data_entry","one_name_allowed_per_org_key","removal"
"NBNORG0000118334","Xenonectriella streimannii","British Lichen Society/BLS",303,0,TRUE,"NBNORG0000118334 | Xenonectriella streimannii"
"NBNORG0000083103","Protoparmelia montagnei","British Lichen Society/BLS",304,0,TRUE,"NBNORG0000083103 | Protoparmelia montagnei"
"NBNORG0000118186","Protoparmelia montagnei","British Lichen Society/BLS",304,0,TRUE,"NBNORG0000118186 | Protoparmelia montagnei"
"NBNORG0000083436","Pycnothelia papillaria","British Lichen Society/BLS",305,0,TRUE,"NBNORG0000083436 | Pycnothelia papillaria"
"NBNORG0000118203","Pycnothelia papillaria","British Lichen Society/BLS",305,0,TRUE,"NBNORG0000118203 | Pycnothelia papillaria"
"NBNORG0000083655","Rhizocarpon jemtlandicum","British Lichen Society/BLS",306,0,TRUE,"NBNORG0000083655 | Rhizocarpon jemtlandicum"
"NBNORG0000120348","Rhizocarpon jemtlandicum","British Lichen Society/BLS",306,0,TRUE,"NBNORG0000120348 | Rhizocarpon jemtlandicum"
"NBNORG0000083656","Rhizocarpon lavatum","British Lichen Society/BLS",307,0,TRUE,"NBNORG0000083656 | Rhizocarpon lavatum"
"NBNORG0000118222","Rhizocarpon lavatum","British Lichen Society/BLS",307,0,TRUE,"NBNORG0000118222 | Rhizocarpon lavatum"
"NBNORG0000083751","Rinodina atrocinerea","British Lichen Society/BLS",308,0,TRUE,"NBNORG0000083751 | Rinodina atrocinerea"
"NBNORG0000118231","Rinodina atrocinerea","British Lichen Society/BLS",308,0,TRUE,"NBNORG0000118231 | Rinodina atrocinerea"
"NBNORG0000083753","Rinodina calcarea","British Lichen Society/BLS",309,0,TRUE,"NBNORG0000083753 | Rinodina calcarea"
"NBNORG0000118232","Rinodina calcarea","British Lichen Society/BLS",309,0,TRUE,"NBNORG0000118232 | Rinodina calcarea"
"NBNORG0000083791","Rosellinula haplospora","British Lichen Society/BLS",310,0,TRUE,"NBNORG0000083791 | Rosellinula haplospora"
"NBNORG0000118235","Rosellinula haplospora","British Lichen Society/BLS",310,0,TRUE,"NBNORG0000118235 | Rosellinula haplospora"
"NBNORG0000084014","Dendrographa decolorans","British Lichen Society/BLS",311,0,TRUE,"NBNORG0000084014 | Dendrographa decolorans"
"NBNORG0000119266","Dendrographa decolorans","British Lichen Society/BLS",311,0,TRUE,"NBNORG0000119266 | Dendrographa decolorans"
"NBNORG0000084055","Sclerococcum sphaerale","British Lichen Society/BLS",312,0,TRUE,"NBNORG0000084055 | Sclerococcum sphaerale"
"NBNORG0000118247","Sclerococcum sphaerale","British Lichen Society/BLS",312,0,TRUE,"NBNORG0000118247 | Sclerococcum sphaerale"
"NBNORG0000084069","Sclerophora farinacea","British Lichen Society/BLS",313,0,TRUE,"NBNORG0000084069 | Sclerophora farinacea"
"NBNORG0000118249","Sclerophora farinacea","British Lichen Society/BLS",313,0,TRUE,"NBNORG0000118249 | Sclerophora farinacea"
"NBNORG0000084549","Talpapellis beschiana","British Lichen Society/BLS",314,0,TRUE,"NBNORG0000084549 | Talpapellis beschiana"
"NBNORG0000084661","Thelenella muscorum var. muscorum","British Lichen Society/BLS",315,0,TRUE,"NBNORG0000084661 | Thelenella muscorum var. muscorum"
"NBNORG0000118284","Thelenella muscorum var. muscorum","British Lichen Society/BLS",315,0,TRUE,"NBNORG0000118284 | Thelenella muscorum var. muscorum"
"NBNORG0000084685","Thelidium papulare f. papulare","British Lichen Society/BLS",316,0,TRUE,"NBNORG0000084685 | Thelidium papulare f. papulare"
"NBNORG0000118286","Thelidium papulare f. papulare","British Lichen Society/BLS",316,0,TRUE,"NBNORG0000118286 | Thelidium papulare f. papulare"
"NBNORG0000084768","Toniniopsis aromatica","British Lichen Society/BLS",317,0,TRUE,"NBNORG0000084768 | Toniniopsis aromatica"
"NBNORG0000118294","Toniniopsis aromatica","British Lichen Society/BLS",317,0,TRUE,"NBNORG0000118294 | Toniniopsis aromatica"
"NBNORG0000084773","Toninia fusispora","British Lichen Society/BLS",318,0,TRUE,"NBNORG0000084773 | Toninia fusispora"
"NBNORG0000108644","Toninia fusispora","British Lichen Society/BLS",318,0,TRUE,"NBNORG0000108644 | Toninia fusispora"
"NBNORG0000084809","Trapelia coarctata","British Lichen Society/BLS",319,0,TRUE,"NBNORG0000084809 | Trapelia coarctata"
"NBNORG0000118295","Trapelia coarctata","British Lichen Society/BLS",319,0,TRUE,"NBNORG0000118295 | Trapelia coarctata"
"NBNORG0000085058","Tuckermannopsis chlorophylla","British Lichen Society/BLS",320,0,TRUE,"NBNORG0000085058 | Tuckermannopsis chlorophylla"
"NBNORG0000118307","Tuckermannopsis chlorophylla","British Lichen Society/BLS",320,0,TRUE,"NBNORG0000118307 | Tuckermannopsis chlorophylla"
"NBNORG0000085215","Usnea hirta","British Lichen Society/BLS",321,0,TRUE,"NBNORG0000085215 | Usnea hirta"
"NBNORG0000118323","Usnea hirta","British Lichen Society/BLS",321,0,TRUE,"NBNORG0000118323 | Usnea hirta"
"NBNORG0000085291","Heteroplacidium fusculum","British Lichen Society/BLS",322,0,TRUE,"NBNORG0000085291 | Heteroplacidium fusculum"
"NBNORG0000085297","Verrucaria macrostoma f. macrostoma","British Lichen Society/BLS",323,0,TRUE,"NBNORG0000085297 | Verrucaria macrostoma f. macrostoma"
"NBNORG0000118327","Verrucaria macrostoma f. macrostoma","British Lichen Society/BLS",323,0,TRUE,"NBNORG0000118327 | Verrucaria macrostoma f. macrostoma"
"NBNORG0000085300","Verrucaria ochrostoma","British Lichen Society/BLS",324,0,TRUE,"NBNORG0000085300 | Verrucaria ochrostoma"
"NBNORG0000122222","Verrucaria ochrostoma","British Lichen Society/BLS",324,0,TRUE,"NBNORG0000122222 | Verrucaria ochrostoma"
"NBNORG0000123297","Verrucaria ochrostoma","British Lichen Society/BLS",324,0,TRUE,"NBNORG0000123297 | Verrucaria ochrostoma"
"NBNORG0000085392","Xanthoria parietina","British Lichen Society/BLS",325,0,TRUE,"NBNORG0000085392 | Xanthoria parietina"
"NBNORG0000118333","Xanthoria parietina","British Lichen Society/BLS",325,0,TRUE,"NBNORG0000118333 | Xanthoria parietina"
"NBNORG0000085433","Xylographa parallela","British Lichen Society/BLS",326,0,TRUE,"NBNORG0000085433 | Xylographa parallela"
"NBNORG0000118335","Xylographa parallela","British Lichen Society/BLS",326,0,TRUE,"NBNORG0000118335 | Xylographa parallela"
"NBNORG0000085969","Acrocordia subglobosa","British Lichen Society/BLS",327,0,TRUE,"NBNORG0000085969 | Acrocordia subglobosa"
"NBNORG0000117651","Acrocordia subglobosa","British Lichen Society/BLS",327,0,TRUE,"NBNORG0000117651 | Acrocordia subglobosa"
"NBNORG0000090769","Caloplaca borreri","British Lichen Society/BLS",328,0,TRUE,"NBNORG0000090769 | Caloplaca borreri"
"NBNORG0000117729","Caloplaca borreri","British Lichen Society/BLS",328,0,TRUE,"NBNORG0000117729 | Caloplaca borreri"
"NBNORG0000091169","Lepraria humida","British Lichen Society/BLS",329,0,TRUE,"NBNORG0000091169 | Lepraria humida"
"NBNORG0000120187","Lepraria humida","British Lichen Society/BLS",329,0,TRUE,"NBNORG0000120187 | Lepraria humida"
"NBNORG0000091173","Alyxoria viridipruinosa","British Lichen Society/BLS",330,0,TRUE,"NBNORG0000091173 | Alyxoria viridipruinosa"
"NBNORG0000108616","Alyxoria viridipruinosa","British Lichen Society/BLS",330,0,TRUE,"NBNORG0000108616 | Alyxoria viridipruinosa"
"NBNORG0000091183","Placynthium garovaglii","British Lichen Society/BLS",331,0,TRUE,"NBNORG0000091183 | Placynthium garovaglii"
"NBNORG0000118158","Placynthium garovaglii","British Lichen Society/BLS",331,0,TRUE,"NBNORG0000118158 | Placynthium garovaglii"
"NBNORG0000091482","Endococcus fusiger","British Lichen Society/BLS",332,0,TRUE,"NBNORG0000091482 | Endococcus fusiger"
"NBNORG0000091486","Opegrapha arthoniicola","British Lichen Society/BLS",333,0,TRUE,"NBNORG0000091486 | Opegrapha arthoniicola"
"NBNORG0000108613","Opegrapha arthoniicola","British Lichen Society/BLS",333,0,TRUE,"NBNORG0000108613 | Opegrapha arthoniicola"
"NBNORG0000120727","Opegrapha arthoniicola","British Lichen Society/BLS",333,0,TRUE,"NBNORG0000120727 | Opegrapha arthoniicola"
"NBNORG0000091487","Opegrapha opaca","British Lichen Society/BLS",334,0,TRUE,"NBNORG0000091487 | Opegrapha opaca"
"NBNORG0000108615","Opegrapha opaca","British Lichen Society/BLS",334,0,TRUE,"NBNORG0000108615 | Opegrapha opaca"
"NBNORG0000120730","Opegrapha opaca","British Lichen Society/BLS",334,0,TRUE,"NBNORG0000120730 | Opegrapha opaca"
"NBNORG0000091489","Pyrenula acutispora","British Lichen Society/BLS",335,0,TRUE,"NBNORG0000091489 | Pyrenula acutispora"
"NBNORG0000095919","Pyrenula acutispora","British Lichen Society/BLS",335,0,TRUE,"NBNORG0000095919 | Pyrenula acutispora"
"NBNORG0000091493","Verrucaria rosula","British Lichen Society/BLS",336,0,TRUE,"NBNORG0000091493 | Verrucaria rosula"
"NBNORG0000122225","Verrucaria rosula","British Lichen Society/BLS",336,0,TRUE,"NBNORG0000122225 | Verrucaria rosula"
"NBNORG0000091494","Xerotrema quercicola","British Lichen Society/BLS",337,0,TRUE,"NBNORG0000091494 | Xerotrema quercicola"
"NBNORG0000099209","Xerotrema quercicola","British Lichen Society/BLS",337,0,TRUE,"NBNORG0000099209 | Xerotrema quercicola"
"NBNORG0000091501","Micarea prasina s. str.","British Lichen Society/BLS",339,0,TRUE,"NBNORG0000091501 | Micarea prasina s. str."
"NBNORG0000125452","Micarea prasina s. str.","British Lichen Society/BLS",339,0,TRUE,"NBNORG0000125452 | Micarea prasina s. str."
"NBNORG0000091502","Aspicilia cinerea s. str.","British Lichen Society/BLS",340,0,TRUE,"NBNORG0000091502 | Aspicilia cinerea s. str."
"NBNORG0000125443","Aspicilia cinerea s. str.","British Lichen Society/BLS",340,0,TRUE,"NBNORG0000125443 | Aspicilia cinerea s. str."
"NBNORG0000091503","Caloplaca citrina s. str.","British Lichen Society/BLS",341,0,TRUE,"NBNORG0000091503 | Caloplaca citrina s. str."
"NBNORG0000125453","Caloplaca citrina s. str.","British Lichen Society/BLS",341,0,TRUE,"NBNORG0000125453 | Caloplaca citrina s. str."
"NBNORG0000091504","Cetrelia olivetorum s. str.","British Lichen Society/BLS",342,0,TRUE,"NBNORG0000091504 | Cetrelia olivetorum s. str."
"NBNORG0000108534","Cetrelia olivetorum s. str.","British Lichen Society/BLS",342,0,TRUE,"NBNORG0000108534 | Cetrelia olivetorum s. str."
"NBNORG0000091505","Cladonia chlorophaea s. str.","British Lichen Society/BLS",343,0,TRUE,"NBNORG0000091505 | Cladonia chlorophaea s. str."
"NBNORG0000108538","Cladonia chlorophaea s. str.","British Lichen Society/BLS",343,0,TRUE,"NBNORG0000108538 | Cladonia chlorophaea s. str."
"NBNORG0000091506","Cladonia coccifera s. str.","British Lichen Society/BLS",344,0,TRUE,"NBNORG0000091506 | Cladonia coccifera s. str."
"NBNORG0000125454","Cladonia coccifera s. str.","British Lichen Society/BLS",344,0,TRUE,"NBNORG0000125454 | Cladonia coccifera s. str."
"NBNORG0000091507","Lecidea lactea s. str.","British Lichen Society/BLS",345,0,TRUE,"NBNORG0000091507 | Lecidea lactea s. str."
"NBNORG0000125444","Lecidea lactea s. str.","British Lichen Society/BLS",345,0,TRUE,"NBNORG0000125444 | Lecidea lactea s. str."
"NBNORG0000091509","Ochrolechia turneri s. str.","British Lichen Society/BLS",346,0,TRUE,"NBNORG0000091509 | Ochrolechia turneri s. str."
"NBNORG0000125446","Ochrolechia turneri s. str.","British Lichen Society/BLS",346,0,TRUE,"NBNORG0000125446 | Ochrolechia turneri s. str."
"NBNORG0000091510","Punctelia subrudecta s. str.","British Lichen Society/BLS",347,0,TRUE,"NBNORG0000091510 | Punctelia subrudecta s. str."
"NBNORG0000125447","Punctelia subrudecta s. str.","British Lichen Society/BLS",347,0,TRUE,"NBNORG0000125447 | Punctelia subrudecta s. str."
"NBNORG0000091511","Xanthoria candelaria s. str.","British Lichen Society/BLS",348,0,TRUE,"NBNORG0000091511 | Xanthoria candelaria s. str."
"NBNORG0000125455","Xanthoria candelaria s. str.","British Lichen Society/BLS",348,0,TRUE,"NBNORG0000125455 | Xanthoria candelaria s. str."
"NBNORG0000095917","Catillaria lobariicola","British Lichen Society/BLS",350,0,TRUE,"NBNORG0000095917 | Catillaria lobariicola"
"NBNORG0000097977","Caloplaca oasis","British Lichen Society/BLS",351,0,TRUE,"NBNORG0000097977 | Caloplaca oasis"
"NBNORG0000108521","Caloplaca oasis","British Lichen Society/BLS",351,0,TRUE,"NBNORG0000108521 | Caloplaca oasis"
"NBNORG0000098480","Scytinium pulvinatum","British Lichen Society/BLS",352,0,TRUE,"NBNORG0000098480 | Scytinium pulvinatum"
"NBNORG0000121675","Scytinium pulvinatum","British Lichen Society/BLS",352,0,TRUE,"NBNORG0000121675 | Scytinium pulvinatum"
"NBNORG0000098535","Melanelixia fuliginosa","British Lichen Society/BLS",353,0,TRUE,"NBNORG0000098535 | Melanelixia fuliginosa"
"NBNORG0000098536","Melanelixia fuliginosa","British Lichen Society/BLS",353,0,TRUE,"NBNORG0000098536 | Melanelixia fuliginosa"
"NBNORG0000098696","Neopetractis nodispora","British Lichen Society/BLS",354,0,TRUE,"NBNORG0000098696 | Neopetractis nodispora"
"NBNORG0000108620","Neopetractis nodispora","British Lichen Society/BLS",354,0,TRUE,"NBNORG0000108620 | Neopetractis nodispora"
"NBNORG0000100714","Spiloma auratum","British Lichen Society/BLS",355,0,TRUE,"NBNORG0000100714 | Spiloma auratum"
"NBNORG0000108638","Spiloma auratum","British Lichen Society/BLS",355,0,TRUE,"NBNORG0000108638 | Spiloma auratum"
"NBNORG0000123295","Spiloma auratum","British Lichen Society/BLS",355,0,TRUE,"NBNORG0000123295 | Spiloma auratum"
"NBNORG0000105002","Miriquidica garovaglii","British Lichen Society/BLS",356,0,TRUE,"NBNORG0000105002 | Miriquidica garovaglii"
"NBNORG0000118068","Miriquidica garovaglii","British Lichen Society/BLS",356,0,TRUE,"NBNORG0000118068 | Miriquidica garovaglii"
"NBNORG0000108492","Acarospora umbilicata f. congredians","British Lichen Society/BLS",357,0,TRUE,"NBNORG0000108492 | Acarospora umbilicata f. congredians"
"NBNORG0000117649","Acarospora umbilicata f. congredians","British Lichen Society/BLS",357,0,TRUE,"NBNORG0000117649 | Acarospora umbilicata f. congredians"
"NBNORG0000108496","Arthonia destruens","British Lichen Society/BLS",358,0,TRUE,"NBNORG0000108496 | Arthonia destruens"
"NBNORG0000118537","Arthonia destruens","British Lichen Society/BLS",358,0,TRUE,"NBNORG0000118537 | Arthonia destruens"
"NBNORG0000108514","Caloplaca coralliza","British Lichen Society/BLS",359,0,TRUE,"NBNORG0000108514 | Caloplaca coralliza"
"NBNORG0000108519","Caloplaca coralliza","British Lichen Society/BLS",359,0,TRUE,"NBNORG0000108519 | Caloplaca coralliza"
"NBNORG0000108515","Caloplaca demissa","British Lichen Society/BLS",360,0,TRUE,"NBNORG0000108515 | Caloplaca demissa"
"NBNORG0000118772","Caloplaca demissa","British Lichen Society/BLS",360,0,TRUE,"NBNORG0000118772 | Caloplaca demissa"
"NBNORG0000108526","Caloplaca pyracea","British Lichen Society/BLS",361,0,TRUE,"NBNORG0000108526 | Caloplaca pyracea"
"NBNORG0000117701","Caloplaca pyracea","British Lichen Society/BLS",361,0,TRUE,"NBNORG0000117701 | Caloplaca pyracea"
"NBNORG0000108547","Cladophialophora parmeliae","British Lichen Society/BLS",362,0,TRUE,"NBNORG0000108547 | Cladophialophora parmeliae"
"NBNORG0000118951","Cladophialophora parmeliae","British Lichen Society/BLS",362,0,TRUE,"NBNORG0000118951 | Cladophialophora parmeliae"
"NBNORG0000108553","Pectenia plumbea s. str.","British Lichen Society/BLS",363,0,TRUE,"NBNORG0000108553 | Pectenia plumbea s. str."
"NBNORG0000125404","Pectenia plumbea s. str.","British Lichen Society/BLS",363,0,TRUE,"NBNORG0000125404 | Pectenia plumbea s. str."
"NBNORG0000108579","Lecanora caledonica","British Lichen Society/BLS",364,0,TRUE,"NBNORG0000108579 | Lecanora caledonica"
"NBNORG0000120116","Lecanora caledonica","British Lichen Society/BLS",364,0,TRUE,"NBNORG0000120116 | Lecanora caledonica"
"NBNORG0000108585","Lecidea grisella","British Lichen Society/BLS",365,0,TRUE,"NBNORG0000108585 | Lecidea grisella"
"NBNORG0000108587","Lecidea grisella","British Lichen Society/BLS",365,0,TRUE,"NBNORG0000108587 | Lecidea grisella"
"NBNORG0000123033","Lecidea grisella","British Lichen Society/BLS",365,0,TRUE,"NBNORG0000123033 | Lecidea grisella"
"NBNORG0000108596","Didymocyrtis ramalinae","British Lichen Society/BLS",366,0,TRUE,"NBNORG0000108596 | Didymocyrtis ramalinae"
"NBNORG0000119345","Didymocyrtis ramalinae","British Lichen Society/BLS",366,0,TRUE,"NBNORG0000119345 | Didymocyrtis ramalinae"
"NBNORG0000108614","Opegrapha hochstetteri","British Lichen Society/BLS",367,0,TRUE,"NBNORG0000108614 | Opegrapha hochstetteri"
"NBNORG0000120728","Opegrapha hochstetteri","British Lichen Society/BLS",367,0,TRUE,"NBNORG0000120728 | Opegrapha hochstetteri"
"NBNORG0000108623","Phylloblastia fortuita","British Lichen Society/BLS",368,0,TRUE,"NBNORG0000108623 | Phylloblastia fortuita"
"NBNORG0000121101","Phylloblastia fortuita","British Lichen Society/BLS",368,0,TRUE,"NBNORG0000121101 | Phylloblastia fortuita"
"NBNORG0000108634","Ropalospora lugubris f. lugubris","British Lichen Society/BLS",369,0,TRUE,"NBNORG0000108634 | Ropalospora lugubris f. lugubris"
"NBNORG0000118234","Ropalospora lugubris f. lugubris","British Lichen Society/BLS",369,0,TRUE,"NBNORG0000118234 | Ropalospora lugubris f. lugubris"
"NBNORG0000108654","Verrucaria placida","British Lichen Society/BLS",370,0,TRUE,"NBNORG0000108654 | Verrucaria placida"
"NBNORG0000122223","Verrucaria placida","British Lichen Society/BLS",370,0,TRUE,"NBNORG0000122223 | Verrucaria placida"
"NBNORG0000111926","Trichoniscoides albidus","British Myriapod and Isopod Group/BMIG",1,0,TRUE,"NBNORG0000111926 | Trichoniscoides albidus"
"NBNORG0000085609","Styloniscus spinosus","British Myriapod and Isopod Group/BMIG",2,0,TRUE,"NBNORG0000085609 | Styloniscus spinosus"
"NBNORG0000010740","Eluma caelata","British Myriapod and Isopod Group/BMIG",3,0,TRUE,"NBNORG0000010740 | Eluma caelata"
"NBNORG0000064617","Stenotaenia linearis","British Myriapod and Isopod Group/BMIG",4,0,TRUE,"NBNORG0000064617 | Stenotaenia linearis"
"NBNORG0000094113","Haplophthalmus mengii","British Myriapod and Isopod Group/BMIG",5,0,TRUE,"NBNORG0000094113 | Haplophthalmus mengii"
"NBNORG0000085961","Ascophyllum nodosum","British Phycological Society/BPS",1,0,TRUE,"NBNORG0000085961 | Ascophyllum nodosum"
"NBNORG0000110007","Colaconema caespitosum","British Phycological Society/BPS",2,0,TRUE,"NBNORG0000110007 | Colaconema caespitosum"
"NBNORG0000033173","Colaconema daviesii","British Phycological Society/BPS",3,0,TRUE,"NBNORG0000033173 | Colaconema daviesii"
"NBNORG0000029579","Acrochaetium secundatum","British Phycological Society/BPS",4,0,TRUE,"NBNORG0000029579 | Acrochaetium secundatum"
"NBNORG0000029647","Vertebrata fruticulosa","British Phycological Society/BPS",5,0,TRUE,"NBNORG0000029647 | Vertebrata fruticulosa"
"NBNORG0000124021","Vertebrata fruticulosa","British Phycological Society/BPS",5,0,TRUE,"NBNORG0000124021 | Vertebrata fruticulosa"
"NBNORG0000029648","Vertebrata thuyoides","British Phycological Society/BPS",6,0,TRUE,"NBNORG0000029648 | Vertebrata thuyoides"
"NBNORG0000124025","Vertebrata thuyoides","British Phycological Society/BPS",6,0,TRUE,"NBNORG0000124025 | Vertebrata thuyoides"
"NBNORG0000107134","Erythrodermis traillii","British Phycological Society/BPS",7,0,TRUE,"NBNORG0000107134 | Erythrodermis traillii"
